,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,winning_odds_calculated,yellowcards
0,292,1349,228907,850,6322,,2005-04-27,Mariehamn,RoPS,1,0,,,,,,,,False,,False,,,,,,1233,1935,850,1103,https://cdn.sportmonks.com/images/soccer/teams/18/850.png,False,,139212,,,,,,,25093,,,1-0,,,,,,,,,,,1162,,,0,,,,,90,2005-04-27 22:00:00,22:00:00,1114639200,UTC,FT,1,1233,1950,6322,1106,https://cdn.sportmonks.com/images/soccer/teams/18/6322.png,False,,4090,,False,
1,292,1349,228908,724,7695,,2005-04-27,HJK,TP-47,2,0,,,,,,,,False,,False,,,,,,1233,1907,724,145,https://cdn.sportmonks.com/images/soccer/teams/20/724.png,False,,45583,,,,,,,25093,,,2-0,,,,,,,,,,,1162,,,0,,,,,90,2005-04-27 22:00:00,22:00:00,1114639200,UTC,FT,1,1233,0,7695,6548,https://cdn.sportmonks.com/images/soccer/teams/15/7695.png,False,,4997,,False,
2,292,1349,228909,3420,8996,,2005-04-27,Lahti,MYPA,1,4,,,,,,,,False,,False,,,,,,1233,1996,3420,1104,https://cdn.sportmonks.com/images/soccer/teams/28/3420.png,False,,1996,,,,,,,25094,,,1-4,,,,,,,,,,,1162,,,0,,,,,90,2005-04-27 22:00:00,22:00:00,1114639200,UTC,FT,1,1233,1947,8996,1912,https://cdn.sportmonks.com/images/soccer/teams/4/8996.png,False,,5863,,False,
3,292,1349,228910,8997,1858,,2005-04-27,KooTeePee,TPS,1,0,,,,,,,,False,,False,,,,,,1233,1927,8997,,https://cdn.sportmonks.com/images/soccer/teams/5/8997.png,False,,5866,,,,,,,25094,,,1-0,,,,,,,,,,,1162,,,0,,,,,90,2005-04-27 22:00:00,22:00:00,1114639200,UTC,FT,1,1233,1922,1858,1115,https://cdn.sportmonks.com/images/soccer/teams/2/1858.png,False,,961,,False,
4,292,1349,228911,8998,7566,,2005-04-27,Tampere United,Jaro,3,0,,,,,,,,False,,False,,,,,,1233,1998,8998,6377,https://cdn.sportmonks.com/images/soccer/teams/6/8998.png,False,,5865,,,,,,,25094,,,3-0,,,,,,,,,,,1162,,,0,,,,,90,2005-04-27 22:00:00,22:00:00,1114639200,UTC,FT,1,1233,1965,7566,1102,https://cdn.sportmonks.com/images/soccer/teams/14/7566.png,False,,4918,,False,
5,292,1349,228912,7828,4323,,2005-04-27,Haka,KuPS,1,0,,,,,,,,False,,False,,,,,,1233,1934,7828,1112,https://cdn.sportmonks.com/images/soccer/teams/20/7828.png,False,,5070,,,,,,,25094,,,1-0,,,,,,,,,,,1162,,,0,,,,,90,2005-04-27 22:00:00,22:00:00,1114639200,UTC,FT,1,1233,1923,4323,1099,https://cdn.sportmonks.com/images/soccer/teams/3/4323.png,False,,2556,,False,
6,292,1349,228913,1666,8999,,2005-04-27,Inter Turku,Allianssi,0,0,,,,,,,,False,,False,,,,,,1233,1990,1666,1100,https://cdn.sportmonks.com/images/soccer/teams/2/1666.png,False,,813,,,,,,,25094,,,0-0,,,,,,,,,,,1162,,,0,,,,,90,2005-04-27 22:00:00,22:00:00,1114639200,UTC,FT,1,1233,1980,8999,,https://cdn.sportmonks.com/images/soccer/teams/7/8999.png,False,,,,False,
7,292,1349,228914,4323,7566,,2005-05-04,KuPS,Jaro,1,0,,,,,,,,False,,False,,,,,,1233,1923,4323,1099,https://cdn.sportmonks.com/images/soccer/teams/3/4323.png,False,,2556,,,,,,,25094,,,1-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-04 22:00:00,22:00:00,1115244000,UTC,FT,1,1233,1965,7566,1102,https://cdn.sportmonks.com/images/soccer/teams/14/7566.png,False,,4918,,False,
8,292,1349,228915,724,850,,2005-05-04,HJK,Mariehamn,0,0,,,,,,,,False,,False,,,,,,1233,1907,724,145,https://cdn.sportmonks.com/images/soccer/teams/20/724.png,False,,45583,,,,,,,25094,,,0-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-04 22:00:00,22:00:00,1115244000,UTC,FT,1,1233,1935,850,1103,https://cdn.sportmonks.com/images/soccer/teams/18/850.png,False,,139212,,False,
9,292,1349,228916,1858,7828,,2005-05-04,TPS,Haka,0,0,,,,,,,,False,,False,,,,,,1233,1922,1858,1115,https://cdn.sportmonks.com/images/soccer/teams/2/1858.png,False,,961,,,,,,,25094,,,0-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-04 22:00:00,22:00:00,1115244000,UTC,FT,1,1233,1934,7828,1112,https://cdn.sportmonks.com/images/soccer/teams/20/7828.png,False,,5070,,False,
10,292,1349,228917,8996,1666,,2005-05-04,MYPA,Inter Turku,1,1,,,,,,,,False,,False,,,,,,1233,1947,8996,1912,https://cdn.sportmonks.com/images/soccer/teams/4/8996.png,False,,5863,,,,,,,25094,,,1-1,,,,,,,,,,,1162,,,0,,,,,90,2005-05-04 22:00:00,22:00:00,1115244000,UTC,FT,1,1233,1990,1666,1100,https://cdn.sportmonks.com/images/soccer/teams/2/1666.png,False,,813,,False,
11,292,1349,228918,8997,7695,,2005-05-04,KooTeePee,TP-47,0,3,,,,,,,,False,,False,,,,,,1233,1927,8997,,https://cdn.sportmonks.com/images/soccer/teams/5/8997.png,False,,5866,,,,,,,25094,,,0-3,,,,,,,,,,,1162,,,0,,,,,90,2005-05-04 22:00:00,22:00:00,1115244000,UTC,FT,1,1233,0,7695,6548,https://cdn.sportmonks.com/images/soccer/teams/15/7695.png,False,,4997,,False,
12,292,1349,228919,8998,3420,,2005-05-04,Tampere United,Lahti,3,1,,,,,,,,False,,False,,,,,,1233,1998,8998,6377,https://cdn.sportmonks.com/images/soccer/teams/6/8998.png,False,,5865,,,,,,,25095,,,3-1,,,,,,,,,,,1162,,,0,,,,,90,2005-05-04 22:00:00,22:00:00,1115244000,UTC,FT,1,1233,1996,3420,1104,https://cdn.sportmonks.com/images/soccer/teams/28/3420.png,False,,1996,,False,
13,292,1349,228920,8999,6322,,2005-05-04,Allianssi,RoPS,1,1,,,,,,,,False,,False,,,,,,1233,1980,8999,,https://cdn.sportmonks.com/images/soccer/teams/7/8999.png,False,,,,,,,,,25095,,,1-1,,,,,,,,,,,1162,,,0,,,,,90,2005-05-04 22:00:00,22:00:00,1115244000,UTC,FT,1,1233,1950,6322,1106,https://cdn.sportmonks.com/images/soccer/teams/18/6322.png,False,,4090,,False,
14,292,1349,228921,1858,7695,,2005-05-08,TPS,TP-47,1,0,,,,,,,,False,,False,,,,,,1233,1922,1858,1115,https://cdn.sportmonks.com/images/soccer/teams/2/1858.png,False,,961,,,,,,,25095,,,1-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-08 22:00:00,22:00:00,1115589600,UTC,FT,1,1233,0,7695,6548,https://cdn.sportmonks.com/images/soccer/teams/15/7695.png,False,,4997,,False,
15,292,1349,228922,4323,724,,2005-05-11,KuPS,HJK,1,2,,,,,,,,False,,False,,,,,,1233,1923,4323,1099,https://cdn.sportmonks.com/images/soccer/teams/3/4323.png,False,,2556,,,,,,,25095,,,1-2,,,,,,,,,,,1162,,,0,,,,,90,2005-05-11 22:00:00,22:00:00,1115848800,UTC,FT,1,1233,1907,724,145,https://cdn.sportmonks.com/images/soccer/teams/20/724.png,False,,45583,,False,
16,292,1349,228923,3420,6322,,2005-05-11,Lahti,RoPS,4,1,,,,,,,,False,,False,,,,,,1233,1996,3420,1104,https://cdn.sportmonks.com/images/soccer/teams/28/3420.png,False,,1996,,,,,,,25095,,,4-1,,,,,,,,,,,1162,,,0,,,,,90,2005-05-11 22:00:00,22:00:00,1115848800,UTC,FT,1,1233,1950,6322,1106,https://cdn.sportmonks.com/images/soccer/teams/18/6322.png,False,,4090,,False,
17,292,1349,228924,8997,8998,,2005-05-11,KooTeePee,Tampere United,3,0,,,,,,,,False,,False,,,,,,1233,1927,8997,,https://cdn.sportmonks.com/images/soccer/teams/5/8997.png,False,,5866,,,,,,,25095,,,3-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-11 22:00:00,22:00:00,1115848800,UTC,FT,1,1233,1998,8998,6377,https://cdn.sportmonks.com/images/soccer/teams/6/8998.png,False,,5865,,False,
18,292,1349,228925,7566,8999,,2005-05-11,Jaro,Allianssi,1,1,,,,,,,,False,,False,,,,,,1233,1965,7566,1102,https://cdn.sportmonks.com/images/soccer/teams/14/7566.png,False,,4918,,,,,,,25095,,,1-1,,,,,,,,,,,1162,,,0,,,,,90,2005-05-11 22:00:00,22:00:00,1115848800,UTC,FT,1,1233,1980,8999,,https://cdn.sportmonks.com/images/soccer/teams/7/8999.png,False,,,,False,
19,292,1349,228926,7828,8996,,2005-05-11,Haka,MYPA,1,0,,,,,,,,False,,False,,,,,,1233,1934,7828,1112,https://cdn.sportmonks.com/images/soccer/teams/20/7828.png,False,,5070,,,,,,,25095,,,1-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-11 22:00:00,22:00:00,1115848800,UTC,FT,1,1233,1947,8996,1912,https://cdn.sportmonks.com/images/soccer/teams/4/8996.png,False,,5863,,False,
20,292,1349,228927,1666,850,,2005-05-11,Inter Turku,Mariehamn,4,0,,,,,,,,False,,False,,,,,,1233,1990,1666,1100,https://cdn.sportmonks.com/images/soccer/teams/2/1666.png,False,,813,,,,,,,25095,,,4-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-11 22:00:00,22:00:00,1115848800,UTC,FT,1,1233,1935,850,1103,https://cdn.sportmonks.com/images/soccer/teams/18/850.png,False,,139212,,False,
21,292,1349,228928,850,3420,,2005-05-15,Mariehamn,Lahti,2,0,,,,,,,,False,,False,,,,,,1233,1935,850,1103,https://cdn.sportmonks.com/images/soccer/teams/18/850.png,False,,139212,,,,,,,25095,,,2-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-15 22:00:00,22:00:00,1116194400,UTC,FT,1,1233,1996,3420,1104,https://cdn.sportmonks.com/images/soccer/teams/28/3420.png,False,,1996,,False,
22,292,1349,228929,1858,4323,,2005-05-15,TPS,KuPS,3,1,,,,,,,,False,,False,,,,,,1233,1922,1858,1115,https://cdn.sportmonks.com/images/soccer/teams/2/1858.png,False,,961,,,,,,,25096,,,3-1,,,,,,,,,,,1162,,,0,,,,,90,2005-05-15 22:00:00,22:00:00,1116194400,UTC,FT,1,1233,1923,4323,1099,https://cdn.sportmonks.com/images/soccer/teams/3/4323.png,False,,2556,,False,
23,292,1349,228930,7695,8998,,2005-05-15,TP-47,Tampere United,0,1,,,,,,,,False,,False,,,,,,1233,0,7695,6548,https://cdn.sportmonks.com/images/soccer/teams/15/7695.png,False,,4997,,,,,,,25096,,,0-1,,,,,,,,,,,1162,,,0,,,,,90,2005-05-15 22:00:00,22:00:00,1116194400,UTC,FT,1,1233,1998,8998,6377,https://cdn.sportmonks.com/images/soccer/teams/6/8998.png,False,,5865,,False,
24,292,1349,228931,8996,724,,2005-05-15,MYPA,HJK,1,1,,,,,,,,False,,False,,,,,,1233,1947,8996,1912,https://cdn.sportmonks.com/images/soccer/teams/4/8996.png,False,,5863,,,,,,,25096,,,1-1,,,,,,,,,,,1162,,,0,,,,,90,2005-05-15 22:00:00,22:00:00,1116194400,UTC,FT,1,1233,1907,724,145,https://cdn.sportmonks.com/images/soccer/teams/20/724.png,False,,45583,,False,
25,292,1349,228932,7566,1666,,2005-05-15,Jaro,Inter Turku,0,0,,,,,,,,False,,False,,,,,,1233,1965,7566,1102,https://cdn.sportmonks.com/images/soccer/teams/14/7566.png,False,,4918,,,,,,,25096,,,0-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-15 22:00:00,22:00:00,1116194400,UTC,FT,1,1233,1990,1666,1100,https://cdn.sportmonks.com/images/soccer/teams/2/1666.png,False,,813,,False,
26,292,1349,228933,8999,8997,,2005-05-15,Allianssi,KooTeePee,1,2,,,,,,,,False,,False,,,,,,1233,1980,8999,,https://cdn.sportmonks.com/images/soccer/teams/7/8999.png,False,,,,,,,,,25096,,,1-2,,,,,,,,,,,1162,,,0,,,,,90,2005-05-15 22:00:00,22:00:00,1116194400,UTC,FT,1,1233,1927,8997,,https://cdn.sportmonks.com/images/soccer/teams/5/8997.png,False,,5866,,False,
27,292,1349,228934,6322,7828,,2005-05-16,RoPS,Haka,2,2,,,,,,,,False,,False,,,,,,1233,1950,6322,1106,https://cdn.sportmonks.com/images/soccer/teams/18/6322.png,False,,4090,,,,,,,25096,,,2-2,,,,,,,,,,,1162,,,0,,,,,90,2005-05-16 22:00:00,22:00:00,1116280800,UTC,FT,1,1233,1934,7828,1112,https://cdn.sportmonks.com/images/soccer/teams/20/7828.png,False,,5070,,False,
28,292,1349,228935,724,1858,,2005-05-18,HJK,TPS,3,1,,,,,,,,False,,False,,,,,,1233,1907,724,145,https://cdn.sportmonks.com/images/soccer/teams/20/724.png,False,,45583,,,,,,,25096,,,3-1,,,,,,,,,,,1162,,,0,,,,,90,2005-05-18 22:00:00,22:00:00,1116453600,UTC,FT,1,1233,1922,1858,1115,https://cdn.sportmonks.com/images/soccer/teams/2/1858.png,False,,961,,False,
29,292,1349,228936,8998,7828,,2005-05-20,Tampere United,Haka,0,0,,,,,,,,False,,False,,,,,,1233,1998,8998,6377,https://cdn.sportmonks.com/images/soccer/teams/6/8998.png,False,,5865,,,,,,,25096,,,0-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-20 22:00:00,22:00:00,1116626400,UTC,FT,1,1233,1934,7828,1112,https://cdn.sportmonks.com/images/soccer/teams/20/7828.png,False,,5070,,False,
30,292,1349,228937,7695,850,,2005-05-21,TP-47,Mariehamn,0,2,,,,,,,,False,,False,,,,,,1233,0,7695,6548,https://cdn.sportmonks.com/images/soccer/teams/15/7695.png,False,,4997,,,,,,,25096,,,0-2,,,,,,,,,,,1162,,,0,,,,,90,2005-05-21 22:00:00,22:00:00,1116712800,UTC,FT,1,1233,1935,850,1103,https://cdn.sportmonks.com/images/soccer/teams/18/850.png,False,,139212,,False,
31,292,1349,228938,8997,4323,,2005-05-21,KooTeePee,KuPS,0,2,,,,,,,,False,,False,,,,,,1233,1927,8997,,https://cdn.sportmonks.com/images/soccer/teams/5/8997.png,False,,5866,,,,,,,25096,,,0-2,,,,,,,,,,,1162,,,0,,,,,90,2005-05-21 22:00:00,22:00:00,1116712800,UTC,FT,1,1233,1923,4323,1099,https://cdn.sportmonks.com/images/soccer/teams/3/4323.png,False,,2556,,False,
32,292,1349,228939,7566,8996,,2005-05-21,Jaro,MYPA,0,0,,,,,,,,False,,False,,,,,,1233,1965,7566,1102,https://cdn.sportmonks.com/images/soccer/teams/14/7566.png,False,,4918,,,,,,,25097,,,0-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-21 22:00:00,22:00:00,1116712800,UTC,FT,1,1233,1947,8996,1912,https://cdn.sportmonks.com/images/soccer/teams/4/8996.png,False,,5863,,False,
33,292,1349,228940,1666,6322,,2005-05-21,Inter Turku,RoPS,2,0,,,,,,,,False,,False,,,,,,1233,1990,1666,1100,https://cdn.sportmonks.com/images/soccer/teams/2/1666.png,False,,813,,,,,,,25097,,,2-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-21 22:00:00,22:00:00,1116712800,UTC,FT,1,1233,1950,6322,1106,https://cdn.sportmonks.com/images/soccer/teams/18/6322.png,False,,4090,,False,
34,292,1349,228941,8999,3420,,2005-05-21,Allianssi,Lahti,3,1,,,,,,,,False,,False,,,,,,1233,1980,8999,,https://cdn.sportmonks.com/images/soccer/teams/7/8999.png,False,,,,,,,,,25097,,,3-1,,,,,,,,,,,1162,,,0,,,,,90,2005-05-21 22:00:00,22:00:00,1116712800,UTC,FT,1,1233,1996,3420,1104,https://cdn.sportmonks.com/images/soccer/teams/28/3420.png,False,,1996,,False,
35,292,1349,228942,3420,7566,,2005-05-24,Lahti,Jaro,4,0,,,,,,,,False,,False,,,,,,1233,1996,3420,1104,https://cdn.sportmonks.com/images/soccer/teams/28/3420.png,False,,1996,,,,,,,25097,,,4-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-24 22:00:00,22:00:00,1116972000,UTC,FT,1,1233,1965,7566,1102,https://cdn.sportmonks.com/images/soccer/teams/14/7566.png,False,,4918,,False,
36,292,1349,228943,8998,1666,,2005-05-24,Tampere United,Inter Turku,1,0,,,,,,,,False,,False,,,,,,1233,1998,8998,6377,https://cdn.sportmonks.com/images/soccer/teams/6/8998.png,False,,5865,,,,,,,25097,,,1-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-24 22:00:00,22:00:00,1116972000,UTC,FT,1,1233,1990,1666,1100,https://cdn.sportmonks.com/images/soccer/teams/2/1666.png,False,,813,,False,
37,292,1349,228944,1666,724,,2005-05-27,Inter Turku,HJK,0,0,,,,,,,,False,,False,,,,,,1233,1990,1666,1100,https://cdn.sportmonks.com/images/soccer/teams/2/1666.png,False,,813,,,,,,,25097,,,0-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-27 22:00:00,22:00:00,1117231200,UTC,FT,1,1233,1907,724,145,https://cdn.sportmonks.com/images/soccer/teams/20/724.png,False,,45583,,False,
38,292,1349,228945,850,8998,,2005-05-28,Mariehamn,Tampere United,0,0,,,,,,,,False,,False,,,,,,1233,1935,850,1103,https://cdn.sportmonks.com/images/soccer/teams/18/850.png,False,,139212,,,,,,,25097,,,0-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-28 22:00:00,22:00:00,1117317600,UTC,FT,1,1233,1998,8998,6377,https://cdn.sportmonks.com/images/soccer/teams/6/8998.png,False,,5865,,False,
39,292,1349,228946,1858,8999,,2005-05-28,TPS,Allianssi,0,0,,,,,,,,False,,False,,,,,,1233,1922,1858,1115,https://cdn.sportmonks.com/images/soccer/teams/2/1858.png,False,,961,,,,,,,25097,,,0-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-28 22:00:00,22:00:00,1117317600,UTC,FT,1,1233,1980,8999,,https://cdn.sportmonks.com/images/soccer/teams/7/8999.png,False,,,,False,
40,292,1349,228947,3420,8997,,2005-05-28,Lahti,KooTeePee,1,1,,,,,,,,False,,False,,,,,,1233,1996,3420,1104,https://cdn.sportmonks.com/images/soccer/teams/28/3420.png,False,,1996,,,,,,,25097,,,1-1,,,,,,,,,,,1162,,,0,,,,,90,2005-05-28 22:00:00,22:00:00,1117317600,UTC,FT,1,1233,1927,8997,,https://cdn.sportmonks.com/images/soccer/teams/5/8997.png,False,,5866,,False,
41,292,1349,228948,8996,4323,,2005-05-28,MYPA,KuPS,3,0,,,,,,,,False,,False,,,,,,1233,1947,8996,1912,https://cdn.sportmonks.com/images/soccer/teams/4/8996.png,False,,5863,,,,,,,25097,,,3-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-28 22:00:00,22:00:00,1117317600,UTC,FT,1,1233,1923,4323,1099,https://cdn.sportmonks.com/images/soccer/teams/3/4323.png,False,,2556,,False,
42,292,1349,228949,6322,7695,,2005-05-28,RoPS,TP-47,0,0,,,,,,,,False,,False,,,,,,1233,1950,6322,1106,https://cdn.sportmonks.com/images/soccer/teams/18/6322.png,False,,4090,,,,,,,25098,,,0-0,,,,,,,,,,,1162,,,0,,,,,90,2005-05-28 22:00:00,22:00:00,1117317600,UTC,FT,1,1233,0,7695,6548,https://cdn.sportmonks.com/images/soccer/teams/15/7695.png,False,,4997,,False,
43,292,1349,228950,7828,7566,,2005-05-28,Haka,Jaro,2,1,,,,,,,,False,,False,,,,,,1233,1934,7828,1112,https://cdn.sportmonks.com/images/soccer/teams/20/7828.png,False,,5070,,,,,,,25098,,,2-1,,,,,,,,,,,1162,,,0,,,,,90,2005-05-28 22:00:00,22:00:00,1117317600,UTC,FT,1,1233,1965,7566,1102,https://cdn.sportmonks.com/images/soccer/teams/14/7566.png,False,,4918,,False,
44,292,1349,228951,7695,8996,,2005-06-02,TP-47,MYPA,0,1,,,,,,,,False,,False,,,,,,1233,0,7695,6548,https://cdn.sportmonks.com/images/soccer/teams/15/7695.png,False,,4997,,,,,,,25098,,,0-1,,,,,,,,,,,1162,,,0,,,,,90,2005-06-02 22:00:00,22:00:00,1117749600,UTC,FT,1,1233,1947,8996,1912,https://cdn.sportmonks.com/images/soccer/teams/4/8996.png,False,,5863,,False,
45,292,1349,228952,7828,1666,,2005-06-02,Haka,Inter Turku,1,1,,,,,,,,False,,False,,,,,,1233,1934,7828,1112,https://cdn.sportmonks.com/images/soccer/teams/20/7828.png,False,,5070,,,,,,,25098,,,1-1,,,,,,,,,,,1162,,,0,,,,,90,2005-06-02 22:00:00,22:00:00,1117749600,UTC,FT,1,1233,1990,1666,1100,https://cdn.sportmonks.com/images/soccer/teams/2/1666.png,False,,813,,False,
46,292,1349,228953,4323,850,,2005-06-03,KuPS,Mariehamn,2,2,,,,,,,,False,,False,,,,,,1233,1923,4323,1099,https://cdn.sportmonks.com/images/soccer/teams/3/4323.png,False,,2556,,,,,,,25098,,,2-2,,,,,,,,,,,1162,,,0,,,,,90,2005-06-03 22:00:00,22:00:00,1117836000,UTC,FT,1,1233,1935,850,1103,https://cdn.sportmonks.com/images/soccer/teams/18/850.png,False,,139212,,False,
47,292,1349,228954,724,8999,,2005-06-03,HJK,Allianssi,2,2,,,,,,,,False,,False,,,,,,1233,1907,724,145,https://cdn.sportmonks.com/images/soccer/teams/20/724.png,False,,45583,,,,,,,25098,,,2-2,,,,,,,,,,,1162,,,0,,,,,90,2005-06-03 22:00:00,22:00:00,1117836000,UTC,FT,1,1233,1980,8999,,https://cdn.sportmonks.com/images/soccer/teams/7/8999.png,False,,,,False,
48,292,1349,228955,8997,6322,,2005-06-04,KooTeePee,RoPS,0,0,,,,,,,,False,,False,,,,,,1233,1927,8997,,https://cdn.sportmonks.com/images/soccer/teams/5/8997.png,False,,5866,,,,,,,25098,,,0-0,,,,,,,,,,,1162,,,0,,,,,90,2005-06-04 22:00:00,22:00:00,1117922400,UTC,FT,1,1233,1950,6322,1106,https://cdn.sportmonks.com/images/soccer/teams/18/6322.png,False,,4090,,False,
49,292,1349,228956,1858,8996,,2005-06-10,TPS,MYPA,0,2,,,,,,,,False,,False,,,,,,1233,1922,1858,1115,https://cdn.sportmonks.com/images/soccer/teams/2/1858.png,False,,961,,,,,,,25098,,,0-2,,,,,,,,,,,1162,,,0,,,,,90,2005-06-10 22:00:00,22:00:00,1118440800,UTC,FT,1,1233,1947,8996,1912,https://cdn.sportmonks.com/images/soccer/teams/4/8996.png,False,,5863,,False,
50,292,1349,228957,850,7566,,2005-06-11,Mariehamn,Jaro,3,1,,,,,,,,False,,False,,,,,,1233,1935,850,1103,https://cdn.sportmonks.com/images/soccer/teams/18/850.png,False,,139212,,,,,,,25098,,,3-1,,,,,,,,,,,1162,,,0,,,,,90,2005-06-11 22:00:00,22:00:00,1118527200,UTC,FT,1,1233,1965,7566,1102,https://cdn.sportmonks.com/images/soccer/teams/14/7566.png,False,,4918,,False,
51,292,1349,228958,4323,8998,,2005-06-11,KuPS,Tampere United,0,2,,,,,,,,False,,False,,,,,,1233,1923,4323,1099,https://cdn.sportmonks.com/images/soccer/teams/3/4323.png,False,,2556,,,,,,,25098,,,0-2,,,,,,,,,,,1162,,,0,,,,,90,2005-06-11 22:00:00,22:00:00,1118527200,UTC,FT,1,1233,1998,8998,6377,https://cdn.sportmonks.com/images/soccer/teams/6/8998.png,False,,5865,,False,
52,292,1349,228959,6322,724,,2005-06-11,RoPS,HJK,0,2,,,,,,,,False,,False,,,,,,1233,1950,6322,1106,https://cdn.sportmonks.com/images/soccer/teams/18/6322.png,False,,4090,,,,,,,25099,,,0-2,,,,,,,,,,,1162,,,0,,,,,90,2005-06-11 22:00:00,22:00:00,1118527200,UTC,FT,1,1233,1907,724,145,https://cdn.sportmonks.com/images/soccer/teams/20/724.png,False,,45583,,False,
53,292,1349,228960,7828,3420,,2005-06-11,Haka,Lahti,0,0,,,,,,,,False,,False,,,,,,1233,1934,7828,1112,https://cdn.sportmonks.com/images/soccer/teams/20/7828.png,False,,5070,,,,,,,25099,,,0-0,,,,,,,,,,,1162,,,0,,,,,90,2005-06-11 22:00:00,22:00:00,1118527200,UTC,FT,1,1233,1996,3420,1104,https://cdn.sportmonks.com/images/soccer/teams/28/3420.png,False,,1996,,False,
54,292,1349,228961,1666,8997,,2005-06-11,Inter Turku,KooTeePee,2,0,,,,,,,,False,,False,,,,,,1233,1990,1666,1100,https://cdn.sportmonks.com/images/soccer/teams/2/1666.png,False,,813,,,,,,,25099,,,2-0,,,,,,,,,,,1162,,,0,,,,,90,2005-06-11 22:00:00,22:00:00,1118527200,UTC,FT,1,1233,1927,8997,,https://cdn.sportmonks.com/images/soccer/teams/5/8997.png,False,,5866,,False,
55,292,1349,228962,8999,7695,,2005-06-11,Allianssi,TP-47,1,0,,,,,,,,False,,False,,,,,,1233,1980,8999,,https://cdn.sportmonks.com/images/soccer/teams/7/8999.png,False,,,,,,,,,25099,,,1-0,,,,,,,,,,,1162,,,0,,,,,90,2005-06-11 22:00:00,22:00:00,1118527200,UTC,FT,1,1233,0,7695,6548,https://cdn.sportmonks.com/images/soccer/teams/15/7695.png,False,,4997,,False,
56,292,1349,228963,4323,1666,,2005-06-14,KuPS,Inter Turku,0,3,,,,,,,,False,,False,,,,,,1233,1923,4323,1099,https://cdn.sportmonks.com/images/soccer/teams/3/4323.png,False,,2556,,,,,,,25099,,,0-3,,,,,,,,,,,1162,,,0,,,,,90,2005-06-14 22:00:00,22:00:00,1118786400,UTC,FT,1,1233,1990,1666,1100,https://cdn.sportmonks.com/images/soccer/teams/2/1666.png,False,,813,,False,
57,292,1349,228964,724,7828,,2005-06-14,HJK,Haka,1,0,,,,,,,,False,,False,,,,,,1233,1907,724,145,https://cdn.sportmonks.com/images/soccer/teams/20/724.png,False,,45583,,,,,,,25099,,,1-0,,,,,,,,,,,1162,,,0,,,,,90,2005-06-14 22:00:00,22:00:00,1118786400,UTC,FT,1,1233,1934,7828,1112,https://cdn.sportmonks.com/images/soccer/teams/20/7828.png,False,,5070,,False,
58,292,1349,228965,1858,3420,,2005-06-14,TPS,Lahti,0,1,,,,,,,,False,,False,,,,,,1233,1922,1858,1115,https://cdn.sportmonks.com/images/soccer/teams/2/1858.png,False,,961,,,,,,,25099,,,0-1,,,,,,,,,,,1162,,,0,,,,,90,2005-06-14 22:00:00,22:00:00,1118786400,UTC,FT,1,1233,1996,3420,1104,https://cdn.sportmonks.com/images/soccer/teams/28/3420.png,False,,1996,,False,
