,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
1405,651,2285,467349,696,6368,,2009-06-07,Vasco da Gama,São Caetano,0,0,,,,,,,False,,False,,,,,,5,1898,696,465,https://cdn.sportmonks.com/images/soccer/teams/24/696.png,False,,187,,,,,,,62328,,,0-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-07 00:00:00,00:00:00,1244332800,UTC,FT,1,5,1989,6368,2742,https://cdn.sportmonks.com/images/soccer/teams/0/6368.png,False,,4113,,,,,,,,,,,False,
1406,651,2285,467356,3931,9266,,2009-06-07,Ponte Preta,Portuguesa,5,2,,,,,,,False,,False,,,,,,5,1900,3931,792,https://cdn.sportmonks.com/images/soccer/teams/27/3931.png,False,,2302,,,,,,,62328,,,5-2,2-2,,,,,,,,,,3754,,,0,,,,,90,2009-06-07 00:50:00,00:50:00,1244335800,UTC,FT,1,5,1920,9266,794,https://cdn.sportmonks.com/images/soccer/teams/18/9266.png,False,,172,,,,,,,,,,,False,
1407,651,2285,467366,14684,692,,2009-06-10,Brasiliense,Bahia,3,0,,,,,,,False,,False,,,,,,5,2000,14684,10365,https://cdn.sportmonks.com/images/soccer/teams/28/14684.png,False,,4920,,,,,,,62337,,,3-0,2-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-10 00:00:00,00:00:00,1244592000,UTC,FT,1,5,1931,692,1153,https://cdn.sportmonks.com/images/soccer/teams/20/692.png,False,,185,,,,,,,,,,,False,
1408,651,2285,467374,12213,9266,,2009-06-10,Ipatinga,Portuguesa,0,3,,,,,,,False,,False,,,,,,5,1998,12213,,https://cdn.sportmonks.com/images/soccer/teams/21/12213.png,False,,8326,,,,,,,62337,,,0-3,0-2,,,,,,,,,,3754,,,0,,,,,90,2009-06-10 00:00:00,00:00:00,1244592000,UTC,FT,1,5,1920,9266,794,https://cdn.sportmonks.com/images/soccer/teams/18/9266.png,False,,172,,,,,,,,,,,False,
1409,651,2285,467384,3621,48,,2009-06-13,Fortaleza,Juventude,3,2,,,,,,,False,,False,,,,,,5,1918,3621,1171,https://cdn.sportmonks.com/images/soccer/teams/5/3621.png,False,,2120,,,,,,,62337,,,3-2,1-2,,,,,,,,,,3754,,,0,,,,,90,2009-06-13 00:00:00,00:00:00,1244851200,UTC,FT,1,5,1913,48,1133,https://cdn.sportmonks.com/images/soccer/teams/16/48.png,False,,10683,,,,,,,,,,,False,
1410,651,2285,467392,3246,12220,,2009-06-13,Paraná,Ceará,3,3,,,,,,,False,,False,,,,,,5,1989,3246,1182,https://cdn.sportmonks.com/images/soccer/teams/14/3246.png,False,,1897,,,,,,,62337,,,3-3,2-1,,,,,,,,,,3754,,,0,,,,,90,2009-06-13 00:00:00,00:00:00,1244851200,UTC,FT,1,5,1914,12220,1170,https://cdn.sportmonks.com/images/soccer/teams/28/12220.png,False,,8332,,,,,,,,,,,False,
1411,651,2285,467400,6544,11941,,2009-06-13,ABC,Vila Nova,1,0,,,,,,,False,,False,,,,,,5,1915,6544,1217,https://cdn.sportmonks.com/images/soccer/teams/16/6544.png,False,,4245,,,,,,,62337,,,1-0,1-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-13 19:10:00,19:10:00,1244920200,UTC,FT,1,5,1943,11941,2150,https://cdn.sportmonks.com/images/soccer/teams/5/11941.png,False,,8090,,,,,,,,,,,False,
1412,651,2285,467405,11611,7679,,2009-06-13,Duque de Caxias,América RN,4,1,,,,,,,False,,False,,,,,,5,1957,11611,815,https://cdn.sportmonks.com/images/soccer/teams/27/11611.png,False,,7830,,,,,,,62337,,,4-1,2-1,,,,,,,,,,3754,,,0,,,,,90,2009-06-13 19:10:00,19:10:00,1244920200,UTC,FT,1,5,1915,7679,1229,https://cdn.sportmonks.com/images/soccer/teams/31/7679.png,False,,4986,,,,,,,,,,,False,
1413,651,2285,467414,8331,9804,,2009-06-13,Atlético GO,Figueirense,3,2,,,,,,,False,,False,,,,,,5,1937,8331,1194,https://cdn.sportmonks.com/images/soccer/teams/11/8331.png,False,,10676,,,,,,,62337,,,3-2,2-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-13 19:10:00,19:10:00,1244920200,UTC,FT,1,5,1921,9804,1195,https://cdn.sportmonks.com/images/soccer/teams/12/9804.png,False,,6438,,,,,,,,,,,False,
1414,651,2285,467423,6368,3931,,2009-06-13,São Caetano,Ponte Preta,0,2,,,,,,,False,,False,,,,,,5,1989,6368,2742,https://cdn.sportmonks.com/images/soccer/teams/0/6368.png,False,,4113,,,,,,,62337,,,0-2,0-1,,,,,,,,,,3754,,,0,,,,,90,2009-06-13 19:10:00,19:10:00,1244920200,UTC,FT,1,5,1900,3931,792,https://cdn.sportmonks.com/images/soccer/teams/27/3931.png,False,,2302,,,,,,,,,,,False,
1415,651,2285,467430,3672,696,,2009-06-13,Guarani,Vasco da Gama,0,0,,,,,,,False,,False,,,,,,5,1911,3672,1654,https://cdn.sportmonks.com/images/soccer/teams/24/3672.png,False,,2150,,,,,,,62337,,,0-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-13 19:10:00,19:10:00,1244920200,UTC,FT,1,5,1898,696,465,https://cdn.sportmonks.com/images/soccer/teams/24/696.png,False,,187,,,,,,,,,,,False,
1416,651,2285,467436,7808,11986,,2009-06-14,Bragantino,Campinense,3,2,,,,,,,False,,False,,,,,,5,1928,7808,797,https://cdn.sportmonks.com/images/soccer/teams/0/7808.png,False,,5057,,,,,,,62337,,,3-2,1-1,,,,,,,,,,3754,,,0,,,,,90,2009-06-14 00:00:00,00:00:00,1244937600,UTC,FT,1,5,1915,11986,1237,https://cdn.sportmonks.com/images/soccer/teams/18/11986.png,False,,8116,,,,,,,,,,,False,
1417,651,2285,467444,12220,6368,,2009-06-17,Ceará,São Caetano,2,1,,,,,,,False,,False,,,,,,5,1914,12220,1170,https://cdn.sportmonks.com/images/soccer/teams/28/12220.png,False,,8332,,,,,,,62346,,,2-1,1-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-17 00:00:00,00:00:00,1245196800,UTC,FT,1,5,1989,6368,2742,https://cdn.sportmonks.com/images/soccer/teams/0/6368.png,False,,4113,,,,,,,,,,,False,
1418,651,2285,467452,9266,14684,,2009-06-17,Portuguesa,Brasiliense,0,1,,,,,,,False,,False,,,,,,5,1920,9266,794,https://cdn.sportmonks.com/images/soccer/teams/18/9266.png,False,,172,,,,,,,62346,,,0-1,0-1,,,,,,,,,,3754,,,0,,,,,90,2009-06-17 00:00:00,00:00:00,1245196800,UTC,FT,1,5,2000,14684,10365,https://cdn.sportmonks.com/images/soccer/teams/28/14684.png,False,,4920,,,,,,,,,,,False,
1419,651,2285,467460,9804,3246,,2009-06-20,Figueirense,Paraná,1,0,,,,,,,False,,False,,,,,,5,1921,9804,1195,https://cdn.sportmonks.com/images/soccer/teams/12/9804.png,False,,6438,,,,,,,62346,,,1-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-20 00:00:00,00:00:00,1245456000,UTC,FT,1,5,1989,3246,1182,https://cdn.sportmonks.com/images/soccer/teams/14/3246.png,False,,1897,,,,,,,,,,,False,
1420,651,2285,467468,48,7808,,2009-06-20,Juventude,Bragantino,1,0,,,,,,,False,,False,,,,,,5,1913,48,1133,https://cdn.sportmonks.com/images/soccer/teams/16/48.png,False,,10683,,,,,,,62346,,,1-0,1-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-20 00:00:00,00:00:00,1245456000,UTC,FT,1,5,1928,7808,797,https://cdn.sportmonks.com/images/soccer/teams/0/7808.png,False,,5057,,,,,,,,,,,False,
1421,651,2285,467477,696,11611,,2009-06-20,Vasco da Gama,Duque de Caxias,0,0,,,,,,,False,,False,,,,,,5,1898,696,465,https://cdn.sportmonks.com/images/soccer/teams/24/696.png,False,,187,,,,,,,62346,,,0-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-20 00:00:00,00:00:00,1245456000,UTC,FT,1,5,1957,11611,815,https://cdn.sportmonks.com/images/soccer/teams/27/11611.png,False,,7830,,,,,,,,,,,False,
1422,651,2285,467483,11941,8331,,2009-06-20,Vila Nova,Atlético GO,2,3,,,,,,,False,,False,,,,,,5,1943,11941,2150,https://cdn.sportmonks.com/images/soccer/teams/5/11941.png,False,,8090,,,,,,,62346,,,2-3,1-2,,,,,,,,,,3754,,,0,,,,,90,2009-06-20 19:10:00,19:10:00,1245525000,UTC,FT,1,5,1937,8331,1194,https://cdn.sportmonks.com/images/soccer/teams/11/8331.png,False,,10676,,,,,,,,,,,False,
1423,651,2285,467491,3931,3672,,2009-06-20,Ponte Preta,Guarani,0,1,,,,,,,False,,False,,,,,,5,1900,3931,792,https://cdn.sportmonks.com/images/soccer/teams/27/3931.png,False,,2302,,,,,,,62346,,,0-1,0-1,,,,,,,,,,3754,,,0,,,,,90,2009-06-20 19:10:00,19:10:00,1245525000,UTC,FT,1,5,1911,3672,1654,https://cdn.sportmonks.com/images/soccer/teams/24/3672.png,False,,2150,,,,,,,,,,,False,
1424,651,2285,467499,11986,3621,,2009-06-20,Campinense,Fortaleza,2,4,,,,,,,False,,False,,,,,,5,1915,11986,1237,https://cdn.sportmonks.com/images/soccer/teams/18/11986.png,False,,8116,,,,,,,62346,,,2-4,2-2,,,,,,,,,,3754,,,0,,,,,90,2009-06-20 19:10:00,19:10:00,1245525000,UTC,FT,1,5,1918,3621,1171,https://cdn.sportmonks.com/images/soccer/teams/5/3621.png,False,,2120,,,,,,,,,,,False,
1425,651,2285,467509,692,12213,,2009-06-21,Bahia,Ipatinga,1,1,,,,,,,False,,False,,,,,,5,1931,692,1153,https://cdn.sportmonks.com/images/soccer/teams/20/692.png,False,,185,,,,,,,62346,,,1-1,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-21 00:00:00,00:00:00,1245542400,UTC,FT,1,5,1998,12213,,https://cdn.sportmonks.com/images/soccer/teams/21/12213.png,False,,8326,,,,,,,,,,,False,
1426,651,2285,467518,7679,6544,,2009-06-21,América RN,ABC,1,0,,,,,,,False,,False,,,,,,5,1915,7679,1229,https://cdn.sportmonks.com/images/soccer/teams/31/7679.png,False,,4986,,,,,,,62346,,,1-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-21 00:00:00,00:00:00,1245542400,UTC,FT,1,5,1915,6544,1217,https://cdn.sportmonks.com/images/soccer/teams/16/6544.png,False,,4245,,,,,,,,,,,False,
1427,651,2285,467524,7679,3931,,2009-06-24,América RN,Ponte Preta,1,2,,,,,,,False,,False,,,,,,5,1915,7679,1229,https://cdn.sportmonks.com/images/soccer/teams/31/7679.png,False,,4986,,,,,,,62354,,,1-2,1-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-24 00:00:00,00:00:00,1245801600,UTC,FT,1,5,1900,3931,792,https://cdn.sportmonks.com/images/soccer/teams/27/3931.png,False,,2302,,,,,,,,,,,False,
1428,651,2285,467532,12213,3621,,2009-06-24,Ipatinga,Fortaleza,0,1,,,,,,,False,,False,,,,,,5,1998,12213,,https://cdn.sportmonks.com/images/soccer/teams/21/12213.png,False,,8326,,,,,,,62354,,,0-1,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-24 00:00:00,00:00:00,1245801600,UTC,FT,1,5,1918,3621,1171,https://cdn.sportmonks.com/images/soccer/teams/5/3621.png,False,,2120,,,,,,,,,,,False,
1429,651,2285,467539,48,11941,,2009-06-27,Juventude,Vila Nova,1,1,,,,,,,False,,False,,,,,,5,1913,48,1133,https://cdn.sportmonks.com/images/soccer/teams/16/48.png,False,,10683,,,,,,,62354,,,1-1,1-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-27 00:00:00,00:00:00,1246060800,UTC,FT,1,5,1943,11941,2150,https://cdn.sportmonks.com/images/soccer/teams/5/11941.png,False,,8090,,,,,,,,,,,False,
1430,651,2285,467547,3672,6368,,2009-06-27,Guarani,São Caetano,1,0,,,,,,,False,,False,,,,,,5,1911,3672,1654,https://cdn.sportmonks.com/images/soccer/teams/24/3672.png,False,,2150,,,,,,,62354,,,1-0,1-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-27 00:00:00,00:00:00,1246060800,UTC,FT,1,5,1989,6368,2742,https://cdn.sportmonks.com/images/soccer/teams/0/6368.png,False,,4113,,,,,,,,,,,False,
1431,651,2285,467556,9804,696,,2009-06-27,Figueirense,Vasco da Gama,1,1,,,,,,,False,,False,,,,,,5,1921,9804,1195,https://cdn.sportmonks.com/images/soccer/teams/12/9804.png,False,,6438,,,,,,,62354,,,1-1,0-1,,,,,,,,,,3754,,,0,,,,,90,2009-06-27 19:10:00,19:10:00,1246129800,UTC,FT,1,5,1898,696,465,https://cdn.sportmonks.com/images/soccer/teams/24/696.png,False,,187,,,,,,,,,,,False,
1432,651,2285,467563,7808,9266,,2009-06-27,Bragantino,Portuguesa,1,2,,,,,,,False,,False,,,,,,5,1928,7808,797,https://cdn.sportmonks.com/images/soccer/teams/0/7808.png,False,,5057,,,,,,,62354,,,1-2,0-1,,,,,,,,,,3754,,,0,,,,,90,2009-06-27 19:10:00,19:10:00,1246129800,UTC,FT,1,5,1920,9266,794,https://cdn.sportmonks.com/images/soccer/teams/18/9266.png,False,,172,,,,,,,,,,,False,
1433,651,2285,467572,11611,692,,2009-06-27,Duque de Caxias,Bahia,0,0,,,,,,,False,,False,,,,,,5,1957,11611,815,https://cdn.sportmonks.com/images/soccer/teams/27/11611.png,False,,7830,,,,,,,62354,,,0-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-27 19:10:00,19:10:00,1246129800,UTC,FT,1,5,1931,692,1153,https://cdn.sportmonks.com/images/soccer/teams/20/692.png,False,,185,,,,,,,,,,,False,
1434,651,2285,467578,3246,14684,,2009-06-28,Paraná,Brasiliense,0,2,,,,,,,False,,False,,,,,,5,1989,3246,1182,https://cdn.sportmonks.com/images/soccer/teams/14/3246.png,False,,1897,,,,,,,62354,,,0-2,0-1,,,,,,,,,,3754,,,0,,,,,90,2009-06-28 00:00:00,00:00:00,1246147200,UTC,FT,1,5,2000,14684,10365,https://cdn.sportmonks.com/images/soccer/teams/28/14684.png,False,,4920,,,,,,,,,,,False,
1435,651,2285,467586,12220,11986,,2009-06-28,Ceará,Campinense,2,0,,,,,,,False,,False,,,,,,5,1914,12220,1170,https://cdn.sportmonks.com/images/soccer/teams/28/12220.png,False,,8332,,,,,,,62354,,,2-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-28 00:00:00,00:00:00,1246147200,UTC,FT,1,5,1915,11986,1237,https://cdn.sportmonks.com/images/soccer/teams/18/11986.png,False,,8116,,,,,,,,,,,False,
1436,651,2285,467596,8331,6544,,2009-06-28,Atlético GO,ABC,2,0,,,,,,,False,,False,,,,,,5,1937,8331,1194,https://cdn.sportmonks.com/images/soccer/teams/11/8331.png,False,,10676,,,,,,,62354,,,2-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-06-28 00:00:00,00:00:00,1246147200,UTC,FT,1,5,1915,6544,1217,https://cdn.sportmonks.com/images/soccer/teams/16/6544.png,False,,4245,,,,,,,,,,,False,
1437,651,2285,467604,14684,11611,,2009-07-01,Brasiliense,Duque de Caxias,1,1,,,,,,,False,,False,,,,,,5,2000,14684,10365,https://cdn.sportmonks.com/images/soccer/teams/28/14684.png,False,,4920,,,,,,,62360,,,1-1,0-1,,,,,,,,,,3754,,,0,,,,,90,2009-07-01 00:00:00,00:00:00,1246406400,UTC,FT,1,5,1957,11611,815,https://cdn.sportmonks.com/images/soccer/teams/27/11611.png,False,,7830,,,,,,,,,,,False,
1438,651,2285,467610,696,7808,,2009-07-01,Vasco da Gama,Bragantino,0,0,,,,,,,False,,False,,,,,,5,1898,696,465,https://cdn.sportmonks.com/images/soccer/teams/24/696.png,False,,187,,,,,,,62360,,,0-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-01 00:00:00,00:00:00,1246406400,UTC,FT,1,5,1928,7808,797,https://cdn.sportmonks.com/images/soccer/teams/0/7808.png,False,,5057,,,,,,,,,,,False,
1439,651,2285,467618,6544,12213,,2009-07-04,ABC,Ipatinga,1,1,,,,,,,False,,False,,,,,,5,1915,6544,1217,https://cdn.sportmonks.com/images/soccer/teams/16/6544.png,False,,4245,,,,,,,62360,,,1-1,1-1,,,,,,,,,,3754,,,0,,,,,90,2009-07-04 00:00:00,00:00:00,1246665600,UTC,FT,1,5,1998,12213,,https://cdn.sportmonks.com/images/soccer/teams/21/12213.png,False,,8326,,,,,,,,,,,False,
1440,651,2285,467626,11941,3672,,2009-07-04,Vila Nova,Guarani,0,0,,,,,,,False,,False,,,,,,5,1943,11941,2150,https://cdn.sportmonks.com/images/soccer/teams/5/11941.png,False,,8090,,,,,,,62360,,,0-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-04 00:00:00,00:00:00,1246665600,UTC,FT,1,5,1911,3672,1654,https://cdn.sportmonks.com/images/soccer/teams/24/3672.png,False,,2150,,,,,,,,,,,False,
1441,651,2285,467635,9266,3246,,2009-07-04,Portuguesa,Paraná,1,0,,,,,,,False,,False,,,,,,5,1920,9266,794,https://cdn.sportmonks.com/images/soccer/teams/18/9266.png,False,,172,,,,,,,62360,,,1-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-04 00:00:00,00:00:00,1246665600,UTC,FT,1,5,1989,3246,1182,https://cdn.sportmonks.com/images/soccer/teams/14/3246.png,False,,1897,,,,,,,,,,,False,
1442,651,2285,467642,3621,12220,,2009-07-04,Fortaleza,Ceará,0,0,,,,,,,False,,False,,,,,,5,1918,3621,1171,https://cdn.sportmonks.com/images/soccer/teams/5/3621.png,False,,2120,,,,,,,62360,,,0-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-04 19:10:00,19:10:00,1246734600,UTC,FT,1,5,1914,12220,1170,https://cdn.sportmonks.com/images/soccer/teams/28/12220.png,False,,8332,,,,,,,,,,,False,
1443,651,2285,467648,692,9804,,2009-07-04,Bahia,Figueirense,0,1,,,,,,,False,,False,,,,,,5,1931,692,1153,https://cdn.sportmonks.com/images/soccer/teams/20/692.png,False,,185,,,,,,,62360,,,0-1,0-1,,,,,,,,,,3754,,,0,,,,,90,2009-07-04 19:10:00,19:10:00,1246734600,UTC,FT,1,5,1921,9804,1195,https://cdn.sportmonks.com/images/soccer/teams/12/9804.png,False,,6438,,,,,,,,,,,False,
1444,651,2285,467657,11986,7679,,2009-07-04,Campinense,América RN,0,1,,,,,,,False,,False,,,,,,5,1915,11986,1237,https://cdn.sportmonks.com/images/soccer/teams/18/11986.png,False,,8116,,,,,,,62360,,,0-1,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-04 19:10:00,19:10:00,1246734600,UTC,FT,1,5,1915,7679,1229,https://cdn.sportmonks.com/images/soccer/teams/31/7679.png,False,,4986,,,,,,,,,,,False,
1445,651,2285,467664,3931,48,,2009-07-04,Ponte Preta,Juventude,3,0,,,,,,,False,,False,,,,,,5,1900,3931,792,https://cdn.sportmonks.com/images/soccer/teams/27/3931.png,False,,2302,,,,,,,62360,,,3-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-04 19:10:00,19:10:00,1246734600,UTC,FT,1,5,1913,48,1133,https://cdn.sportmonks.com/images/soccer/teams/16/48.png,False,,10683,,,,,,,,,,,False,
1446,651,2285,467674,6368,8331,,2009-07-05,São Caetano,Atlético GO,2,2,,,,,,,False,,False,,,,,,5,1989,6368,2742,https://cdn.sportmonks.com/images/soccer/teams/0/6368.png,False,,4113,,,,,,,62360,,,2-2,1-1,,,,,,,,,,3754,,,0,,,,,90,2009-07-05 00:00:00,00:00:00,1246752000,UTC,FT,1,5,1937,8331,1194,https://cdn.sportmonks.com/images/soccer/teams/11/8331.png,False,,10676,,,,,,,,,,,False,
1447,651,2285,467682,11986,48,,2009-07-08,Campinense,Juventude,1,0,,,,,,,False,,False,,,,,,5,1915,11986,1237,https://cdn.sportmonks.com/images/soccer/teams/18/11986.png,False,,8116,,,,,,,62369,,,1-0,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-08 00:00:00,00:00:00,1247011200,UTC,FT,1,5,1913,48,1133,https://cdn.sportmonks.com/images/soccer/teams/16/48.png,False,,10683,,,,,,,,,,,False,
1448,651,2285,467687,3672,14684,,2009-07-08,Guarani,Brasiliense,2,1,,,,,,,False,,False,,,,,,5,1911,3672,1654,https://cdn.sportmonks.com/images/soccer/teams/24/3672.png,False,,2150,,,,,,,62369,,,2-1,1-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-08 00:00:00,00:00:00,1247011200,UTC,FT,1,5,2000,14684,10365,https://cdn.sportmonks.com/images/soccer/teams/28/14684.png,False,,4920,,,,,,,,,,,False,
1449,651,2285,467696,9804,3621,,2009-07-11,Figueirense,Fortaleza,3,1,,,,,,,False,,False,,,,,,5,1921,9804,1195,https://cdn.sportmonks.com/images/soccer/teams/12/9804.png,False,,6438,,,,,,,62369,,,3-1,2-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-11 00:00:00,00:00:00,1247270400,UTC,FT,1,5,1918,3621,1171,https://cdn.sportmonks.com/images/soccer/teams/5/3621.png,False,,2120,,,,,,,,,,,False,
1450,651,2285,467705,6368,9266,,2009-07-11,São Caetano,Portuguesa,1,1,,,,,,,False,,False,,,,,,5,1989,6368,2742,https://cdn.sportmonks.com/images/soccer/teams/0/6368.png,False,,4113,,,,,,,62369,,,1-1,1-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-11 00:00:00,00:00:00,1247270400,UTC,FT,1,5,1920,9266,794,https://cdn.sportmonks.com/images/soccer/teams/18/9266.png,False,,172,,,,,,,,,,,False,
1451,651,2285,467714,12220,6544,,2009-07-11,Ceará,ABC,2,0,,,,,,,False,,False,,,,,,5,1914,12220,1170,https://cdn.sportmonks.com/images/soccer/teams/28/12220.png,False,,8332,,,,,,,62369,,,2-0,1-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-11 19:10:00,19:10:00,1247339400,UTC,FT,1,5,1915,6544,1217,https://cdn.sportmonks.com/images/soccer/teams/16/6544.png,False,,4245,,,,,,,,,,,False,
1452,651,2285,467718,12213,11611,,2009-07-11,Ipatinga,Duque de Caxias,1,0,,,,,,,False,,False,,,,,,5,1998,12213,,https://cdn.sportmonks.com/images/soccer/teams/21/12213.png,False,,8326,,,,,,,62369,,,1-0,1-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-11 19:10:00,19:10:00,1247339400,UTC,FT,1,5,1957,11611,815,https://cdn.sportmonks.com/images/soccer/teams/27/11611.png,False,,7830,,,,,,,,,,,False,
1453,651,2285,467727,7679,692,,2009-07-11,América RN,Bahia,4,1,,,,,,,False,,False,,,,,,5,1915,7679,1229,https://cdn.sportmonks.com/images/soccer/teams/31/7679.png,False,,4986,,,,,,,62369,,,4-1,3-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-11 19:10:00,19:10:00,1247339400,UTC,FT,1,5,1931,692,1153,https://cdn.sportmonks.com/images/soccer/teams/20/692.png,False,,185,,,,,,,,,,,False,
1454,651,2285,467737,7808,11941,,2009-07-11,Bragantino,Vila Nova,2,1,,,,,,,False,,False,,,,,,5,1928,7808,797,https://cdn.sportmonks.com/images/soccer/teams/0/7808.png,False,,5057,,,,,,,62369,,,2-1,1-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-11 19:10:00,19:10:00,1247339400,UTC,FT,1,5,1943,11941,2150,https://cdn.sportmonks.com/images/soccer/teams/5/11941.png,False,,8090,,,,,,,,,,,False,
1455,651,2285,467745,696,3931,,2009-07-11,Vasco da Gama,Ponte Preta,3,0,,,,,,,False,,False,,,,,,5,1898,696,465,https://cdn.sportmonks.com/images/soccer/teams/24/696.png,False,,187,,,,,,,62369,,,3-0,2-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-11 19:10:00,19:10:00,1247339400,UTC,FT,1,5,1900,3931,792,https://cdn.sportmonks.com/images/soccer/teams/27/3931.png,False,,2302,,,,,,,,,,,False,
1456,651,2285,467754,8331,3246,,2009-07-12,Atlético GO,Paraná,5,0,,,,,,,False,,False,,,,,,5,1937,8331,1194,https://cdn.sportmonks.com/images/soccer/teams/11/8331.png,False,,10676,,,,,,,62369,,,5-0,3-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-12 00:00:00,00:00:00,1247356800,UTC,FT,1,5,1989,3246,1182,https://cdn.sportmonks.com/images/soccer/teams/14/3246.png,False,,1897,,,,,,,,,,,False,
1457,651,2285,467762,3246,12213,,2009-07-14,Paraná,Ipatinga,2,0,,,,,,,False,,False,,,,,,5,1989,3246,1182,https://cdn.sportmonks.com/images/soccer/teams/14/3246.png,False,,1897,,,,,,,62378,,,2-0,2-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-14 22:30:00,22:30:00,1247610600,UTC,FT,1,5,1998,12213,,https://cdn.sportmonks.com/images/soccer/teams/21/12213.png,False,,8326,,,,,,,,,,,False,
1458,651,2285,467771,14684,12220,,2009-07-14,Brasiliense,Ceará,0,1,,,,,,,False,,False,,,,,,5,2000,14684,10365,https://cdn.sportmonks.com/images/soccer/teams/28/14684.png,False,,4920,,,,,,,62378,,,0-1,0-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-14 22:30:00,22:30:00,1247610600,UTC,FT,1,5,1914,12220,1170,https://cdn.sportmonks.com/images/soccer/teams/28/12220.png,False,,8332,,,,,,,,,,,False,
1459,651,2285,467776,48,9804,,2009-07-14,Juventude,Figueirense,2,0,,,,,,,False,,False,,,,,,5,1913,48,1133,https://cdn.sportmonks.com/images/soccer/teams/16/48.png,False,,10683,,,,,,,62378,,,2-0,1-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-14 22:30:00,22:30:00,1247610600,UTC,FT,1,5,1921,9804,1195,https://cdn.sportmonks.com/images/soccer/teams/12/9804.png,False,,6438,,,,,,,,,,,False,
1460,651,2285,467784,3931,11986,,2009-07-14,Ponte Preta,Campinense,3,0,,,,,,,False,,False,,,,,,5,1900,3931,792,https://cdn.sportmonks.com/images/soccer/teams/27/3931.png,False,,2302,,,,,,,62378,,,3-0,2-0,,,,,,,,,,3754,,,0,,,,,90,2009-07-14 22:30:00,22:30:00,1247610600,UTC,FT,1,5,1915,11986,1237,https://cdn.sportmonks.com/images/soccer/teams/18/11986.png,False,,8116,,,,,,,,,,,False,
