,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
964,78,727,1072849,61,2739,,2016-12-14,AZ,ASWH,2,0,,,,,,523929,896487,True,,False,,,,,,38,1967,61,4,https://cdn.sportmonks.com/images/soccer/teams/29/61.png,False,@AZAlkmaar,1744,,,,,,5,,,,2-0,1-0,0,0,,,,,,,1231,,,0,,,,,90,2016-12-14 19:00:00,19:00:00,1481742000,UTC,FT,1744,38,1929,2739,7831,,False,,1625,,,,,,,,,,,False,
965,78,727,1072862,73,1128,73.0,2016-12-14,Feyenoord,ADO Den Haag,5,1,,,,,,23237,896477,True,5.0,False,,,12.0,,,38,1908,73,3,https://cdn.sportmonks.com/images/soccer/teams/9/73.png,False,@Feyenoord,1795,5,,,65.0,,5,,4.0,,5-1,1-0,0,0,0.0,0.0,0.0,9.0,0.0,12.0,1231,,,1,,,,,90,2016-12-14 19:45:00,19:45:00,1481744700,UTC,FT,1795,38,1905,1128,14,https://cdn.sportmonks.com/images/soccer/teams/8/1128.png,False,@ADODenHaag,91825,,,,,,,,,,,False,1
966,78,727,1072862,73,1128,1128.0,2016-12-14,Feyenoord,ADO Den Haag,5,1,,,,,,23237,896477,True,2.0,False,,,9.0,,,38,1908,73,3,https://cdn.sportmonks.com/images/soccer/teams/9/73.png,False,@Feyenoord,1795,1,,,35.0,,5,,4.0,,5-1,1-0,0,0,0.0,0.0,0.0,5.0,0.0,10.0,1231,,,1,,,,,90,2016-12-14 19:45:00,19:45:00,1481744700,UTC,FT,1795,38,1905,1128,14,https://cdn.sportmonks.com/images/soccer/teams/8/1128.png,False,@ADODenHaag,91825,,,,,,,,,,,False,3
967,78,727,1073233,1435,629,,2016-12-15,SC Cambuur,Ajax,2,1,,,,,,,,False,,False,,,,,,38,1964,1435,9,https://cdn.sportmonks.com/images/soccer/teams/27/1435.png,False,,660,,,,,,,,,,2-1,2-0,0,0,,,,,,,1231,,,0,,,,,90,2016-12-15 17:30:00,17:30:00,1481823000,UTC,FT,660,38,1900,629,2,https://cdn.sportmonks.com/images/soccer/teams/21/629.png,False,@AFCAjax,154,,,,,,,,,,,False,
968,78,727,1073707,1403,919,,2016-12-15,Heracles,Sparta Rotterdam,0,3,,,,,,,,False,,False,,,,,,38,1903,1403,16,https://cdn.sportmonks.com/images/soccer/teams/27/1403.png,False,@HeraclesAlmelo,638,,,,,,,,,,0-3,0-0,0,0,,,,,,,1231,,,0,,,,,90,2016-12-15 19:45:00,19:45:00,1481831100,UTC,FT,638,38,1888,919,24,https://cdn.sportmonks.com/images/soccer/teams/23/919.png,False,,332,,,,,,,,,,,False,
969,78,727,1073798,2396,919,919.0,2017-01-24,FC Volendam,Sparta Rotterdam,1,1,,,,,,458509,456391,True,7.0,False,,,11.0,,,38,1920,2396,22,https://cdn.sportmonks.com/images/soccer/teams/28/2396.png,False,,1437,7,,,49.0,,5,,1.0,1 - 1,0-0,0-0,5,6,0.0,0.0,0.0,5.0,0.0,12.0,1232,,,1,,,30,,90,2017-01-24 19:45:00,19:45:00,1485287100,UTC,FT_PEN,1437,38,1888,919,24,https://cdn.sportmonks.com/images/soccer/teams/23/919.png,False,,332,,,,,,,,,,,False,1
970,78,727,1073798,2396,919,2396.0,2017-01-24,FC Volendam,Sparta Rotterdam,1,1,,,,,,458509,456391,True,3.0,False,,,13.0,,,38,1920,2396,22,https://cdn.sportmonks.com/images/soccer/teams/28/2396.png,False,,1437,3,,,51.0,,5,,4.0,1 - 1,0-0,0-0,5,6,0.0,0.0,0.0,2.0,0.0,13.0,1232,,,1,,,30,,90,2017-01-24 19:45:00,19:45:00,1485287100,UTC,FT_PEN,1437,38,1888,919,24,https://cdn.sportmonks.com/images/soccer/teams/23/919.png,False,,332,,,,,,,,,,,False,
971,78,727,1073808,750,1435,750.0,2017-01-25,FC Utrecht,SC Cambuur,2,2,,,,,,456113,896486,True,7.0,False,,,22.0,,,38,1970,750,12,https://cdn.sportmonks.com/images/soccer/teams/14/750.png,False,@fcutrecht,227,4,,,58.0,,5,,5.0,2 - 2,2-2,1-0,6,7,0.0,0.0,0.0,8.0,0.0,18.0,1232,,,1,,,30,,90,2017-01-25 17:30:00,17:30:00,1485365400,UTC,FT_PEN,227,38,1964,1435,9,https://cdn.sportmonks.com/images/soccer/teams/27/1435.png,False,,660,,,,,,,,,,,False,1
972,78,727,1073808,750,1435,1435.0,2017-01-25,FC Utrecht,SC Cambuur,2,2,,,,,,456113,896486,True,5.0,False,,,23.0,,,38,1970,750,12,https://cdn.sportmonks.com/images/soccer/teams/14/750.png,False,@fcutrecht,227,1,,,42.0,,5,,6.0,2 - 2,2-2,1-0,6,7,0.0,0.0,0.0,7.0,0.0,10.0,1232,,,1,,,30,,90,2017-01-25 17:30:00,17:30:00,1485365400,UTC,FT_PEN,227,38,1964,1435,9,https://cdn.sportmonks.com/images/soccer/teams/27/1435.png,False,,660,,,,,,,,,,,False,2
973,78,727,1073821,61,1053,61.0,2017-01-25,AZ,SC Heerenveen,1,0,,,,,,523929,456625,True,7.0,False,,,15.0,,,38,1967,61,4,https://cdn.sportmonks.com/images/soccer/teams/29/61.png,False,@AZAlkmaar,1744,3,,,36.0,,5,,5.0,,1-0,0-0,0,0,0.0,0.0,0.0,5.0,0.0,10.0,1232,,,1,,,,,90,2017-01-25 19:45:00,19:45:00,1485373500,UTC,FT,1744,38,1920,1053,6,https://cdn.sportmonks.com/images/soccer/teams/29/1053.png,False,@scHeerenveen,407,,,,,,,,,,,False,
