,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
760,654,5753,1101343,3496,6285,,2012-06-15,São Paulo,Coritiba,1,0,8424,,,,,,,False,,False,,,,,,5,1930,3496,782,https://cdn.sportmonks.com/images/soccer/teams/8/3496.png,False,,2035,,,,,,,,,,1-0,0-0,0,0,,,,,,,12671,,,0,,,,,90,2012-06-15 00:00:00,00:00:00,1339718400,UTC,FT,10458,5,1909,6285,1183,https://cdn.sportmonks.com/images/soccer/teams/13/6285.png,False,,4072,,,,,,,,,,,False,
761,654,5753,1101352,6285,3496,,2012-06-21,Coritiba,São Paulo,2,0,8424,,,,,,,False,,False,,,,,,5,1909,6285,1183,https://cdn.sportmonks.com/images/soccer/teams/13/6285.png,False,,4072,,,,,,,,,,2-0,1-0,0,0,,,,,,,12671,,,0,,,,,90,2012-06-21 00:50:00,00:50:00,1340239800,UTC,FT,10452,5,1930,3496,782,https://cdn.sportmonks.com/images/soccer/teams/8/3496.png,False,,2035,,,,,,,,,,,False,
762,654,5753,1101361,3432,3422,,2012-05-16,Atlético PR,Palmeiras,2,2,8427,,,,,,,False,,False,,,,,,5,1924,3432,1173,https://cdn.sportmonks.com/images/soccer/teams/8/3432.png,False,,2002,,,,,,,,,,2-2,2-1,0,0,,,,,,,12676,,,0,,,,,90,2012-05-16 22:30:00,22:30:00,1337207400,UTC,FT,10487,5,1914,3422,796,https://cdn.sportmonks.com/images/soccer/teams/30/3422.png,False,,1998,,,,,,,,,,,False,
763,654,5753,1101370,3422,3432,,2012-05-23,Palmeiras,Atlético PR,2,0,8427,,,,,,,False,,False,,,,,,5,1914,3422,796,https://cdn.sportmonks.com/images/soccer/teams/30/3422.png,False,,1998,,,,,,,,,,2-0,0-0,0,0,,,,,,,12676,,,0,,,,,90,2012-05-23 22:30:00,22:30:00,1337812200,UTC,FT,10448,5,1924,3432,1173,https://cdn.sportmonks.com/images/soccer/teams/8/3432.png,False,,2002,,,,,,,,,,,False,
764,654,5753,1101379,3440,6285,,2012-05-17,Vitória,Coritiba,0,0,8430,,,,,,,False,,False,,,,,,5,1899,3440,1161,https://cdn.sportmonks.com/images/soccer/teams/16/3440.png,False,,2006,,,,,,,,,,0-0,0-0,0,0,,,,,,,12676,,,0,,,,,90,2012-05-17 00:50:00,00:50:00,1337215800,UTC,FT,10455,5,1909,6285,1183,https://cdn.sportmonks.com/images/soccer/teams/13/6285.png,False,,4072,,,,,,,,,,,False,
765,654,5753,1101388,6285,3440,,2012-05-24,Coritiba,Vitória,4,1,8430,,,,,,,False,,False,,,,,,5,1909,6285,1183,https://cdn.sportmonks.com/images/soccer/teams/13/6285.png,False,,4072,,,,,,,,,,4-1,2-1,0,0,,,,,,,12676,,,0,,,,,90,2012-05-24 01:00:00,01:00:00,1337821200,UTC,FT,10452,5,1899,3440,1161,https://cdn.sportmonks.com/images/soccer/teams/16/3440.png,False,,2006,,,,,,,,,,,False,
766,654,5753,1101397,3496,9323,,2012-05-17,São Paulo,Goiás,2,0,8433,,,,,,,False,,False,,,,,,5,1930,3496,782,https://cdn.sportmonks.com/images/soccer/teams/8/3496.png,False,,2035,,,,,,,,,,2-0,1-0,0,0,,,,,,,12676,,,0,,,,,90,2012-05-17 00:50:00,00:50:00,1337215800,UTC,FT,10458,5,1943,9323,1193,https://cdn.sportmonks.com/images/soccer/teams/11/9323.png,False,,6073,,,,,,,,,,,False,
767,654,5753,1101407,9323,3496,,2012-05-24,Goiás,São Paulo,2,2,8433,,,,,,,False,,False,,,,,,5,1943,9323,1193,https://cdn.sportmonks.com/images/soccer/teams/11/9323.png,False,,6073,,,,,,,,,,2-2,1-1,0,0,,,,,,,12676,,,0,,,,,90,2012-05-24 01:00:00,01:00:00,1337821200,UTC,FT,10433,5,1930,3496,782,https://cdn.sportmonks.com/images/soccer/teams/8/3496.png,False,,2035,,,,,,,,,,,False,
768,654,5753,1101461,692,2925,,2012-05-18,Bahia,Grêmio,1,2,8436,,,,,,,False,,False,,,,,,5,1931,692,1153,https://cdn.sportmonks.com/images/soccer/teams/20/692.png,False,,185,,,,,,,,,,1-2,1-1,0,0,,,,,,,12676,,,0,,,,,90,2012-05-18 00:00:00,00:00:00,1337299200,UTC,FT,10459,5,1903,2925,1129,https://cdn.sportmonks.com/images/soccer/teams/13/2925.png,False,,1718,,,,,,,,,,,False,
769,654,5753,1101545,2925,692,,2012-05-25,Grêmio,Bahia,2,0,8436,,,,,,,False,,False,,,,,,5,1903,2925,1129,https://cdn.sportmonks.com/images/soccer/teams/13/2925.png,False,,1718,,,,,,,,,,2-0,1-0,0,0,,,,,,,12676,,,0,,,,,90,2012-05-25 00:00:00,00:00:00,1337904000,UTC,FT,10450,5,1931,692,1153,https://cdn.sportmonks.com/images/soccer/teams/20/692.png,False,,185,,,,,,,,,,,False,
