,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
0,570,5671,1094927,528,3968,,2006-04-11,Espanyol,Real Zaragoza,4,1,,,,,,,,False,,False,,,,,,32,1900,528,289,https://cdn.sportmonks.com/images/soccer/teams/16/528.png,False,@RCDEspanyol,89,,,,,,,,,,4-1,,0,0,,,,,,,,12185,,,0,,,,,90,2006-04-11 20:00:00,20:00:00,1144785600,UTC,FT,1,32,1932,3968,306,https://cdn.sportmonks.com/images/soccer/teams/0/3968.png,False,,2324,,,,,,,,,,,False,
1,570,5671,1094928,3968,3468,,2006-02-07,Real Zaragoza,Real Madrid,6,1,7696,,,,,,,False,,False,,,,,,32,1932,3968,306,https://cdn.sportmonks.com/images/soccer/teams/0/3968.png,False,,2324,,,,,,,,,,6-1,,0,0,,,,,,,,12186,,,0,,,,,90,2006-02-07 23:00:00,23:00:00,1139353200,UTC,FT,1,32,1902,3468,117,https://cdn.sportmonks.com/images/soccer/teams/12/3468.png,False,@realmadrid,2020,,,,,,,,,,,False,
2,570,5671,1094929,3468,3968,,2006-02-13,Real Madrid,Real Zaragoza,4,0,7696,,,,,,,False,,False,,,,,,32,1902,3468,117,https://cdn.sportmonks.com/images/soccer/teams/12/3468.png,False,@realmadrid,2020,,,,,,,,,,4-0,,0,0,,,,,,,,12186,,,0,,,,,90,2006-02-13 23:00:00,23:00:00,1139871600,UTC,FT,1,32,1932,3968,306,https://cdn.sportmonks.com/images/soccer/teams/0/3968.png,False,,2324,,,,,,,,,,,False,
3,570,5671,1094930,528,429,,2006-02-08,Espanyol,Deportivo La Coruña,2,1,7697,,,,,,,False,,False,,,,,,32,1900,528,289,https://cdn.sportmonks.com/images/soccer/teams/16/528.png,False,@RCDEspanyol,89,,,,,,,,,,2-1,,0,0,,,,,,,,12186,,,0,,,,,90,2006-02-08 23:00:00,23:00:00,1139439600,UTC,FT,1,32,1906,429,294,https://cdn.sportmonks.com/images/soccer/teams/13/429.png,False,@RCDeportivo,39,,,,,,,,,,,False,
4,570,5671,1094931,429,528,,2006-03-14,Deportivo La Coruña,Espanyol,0,0,7697,,,,,,,False,,False,,,,,,32,1906,429,294,https://cdn.sportmonks.com/images/soccer/teams/13/429.png,False,@RCDeportivo,39,,,,,,,,,,0-0,,0,0,,,,,,,,12186,,,0,,,,,90,2006-03-14 23:00:00,23:00:00,1142377200,UTC,FT,1,32,1900,528,289,https://cdn.sportmonks.com/images/soccer/teams/16/528.png,False,@RCDEspanyol,89,,,,,,,,,,,False,
5,570,5671,1094932,485,3468,,2006-01-17,Real Betis,Real Madrid,0,1,7698,,,,,,,False,,False,,,,,,32,1907,485,305,https://cdn.sportmonks.com/images/soccer/teams/5/485.png,False,@RealBetis,68,,,,,,,,,,0-1,,0,0,,,,,,,,12187,,,0,,,,,90,2006-01-17 23:00:00,23:00:00,1137538800,UTC,FT,1,32,1902,3468,117,https://cdn.sportmonks.com/images/soccer/teams/12/3468.png,False,@realmadrid,2020,,,,,,,,,,,False,
6,570,5671,1094933,3468,485,,2006-01-24,Real Madrid,Real Betis,1,0,7698,,,,,,,False,,False,,,,,,32,1902,3468,117,https://cdn.sportmonks.com/images/soccer/teams/12/3468.png,False,@realmadrid,2020,,,,,,,,,,1-0,,0,0,,,,,,,,12187,,,0,,,,,90,2006-01-24 23:00:00,23:00:00,1138143600,UTC,FT,1,32,1907,485,305,https://cdn.sportmonks.com/images/soccer/teams/5/485.png,False,@RealBetis,68,,,,,,,,,,,False,
7,570,5671,1094934,6827,528,,2006-01-17,Cádiz,Espanyol,0,2,7699,,,,,,,False,,False,,,,,,32,1910,6827,1965,https://cdn.sportmonks.com/images/soccer/teams/11/6827.png,False,,4473,,,,,,,,,,0-2,,0,0,,,,,,,,12187,,,0,,,,,90,2006-01-17 23:00:00,23:00:00,1137538800,UTC,FT,1,32,1900,528,289,https://cdn.sportmonks.com/images/soccer/teams/16/528.png,False,@RCDEspanyol,89,,,,,,,,,,,False,
8,570,5671,1094935,528,6827,,2006-01-24,Espanyol,Cádiz,2,0,7699,,,,,,,False,,False,,,,,,32,1900,528,289,https://cdn.sportmonks.com/images/soccer/teams/16/528.png,False,@RCDEspanyol,89,,,,,,,,,,2-0,,0,0,,,,,,,,12187,,,0,,,,,90,2006-01-24 23:00:00,23:00:00,1138143600,UTC,FT,1,32,1910,6827,1965,https://cdn.sportmonks.com/images/soccer/teams/11/6827.png,False,,4473,,,,,,,,,,,False,
9,570,5671,1094936,429,214,,2006-01-18,Deportivo La Coruña,Valencia,1,0,7700,,,,,,,False,,False,,,,,,32,1906,429,294,https://cdn.sportmonks.com/images/soccer/teams/13/429.png,False,@RCDeportivo,39,,,,,,,,,,1-0,,0,0,,,,,,,,12187,,,0,,,,,90,2006-01-18 23:00:00,23:00:00,1137625200,UTC,FT,1,32,1919,214,287,https://cdn.sportmonks.com/images/soccer/teams/22/214.png,False,@valenciacf,9240,,,,,,,,,,,False,
10,570,5671,1094937,214,429,,2006-01-31,Valencia,Deportivo La Coruña,1,1,7700,,,,,,,False,,False,,,,,,32,1919,214,287,https://cdn.sportmonks.com/images/soccer/teams/22/214.png,False,@valenciacf,9240,,,,,,,,,,1-1,,0,0,,,,,,,,12187,,,0,,,,,90,2006-01-31 23:00:00,23:00:00,1138748400,UTC,FT,1,32,1906,429,294,https://cdn.sportmonks.com/images/soccer/teams/13/429.png,False,@RCDeportivo,39,,,,,,,,,,,False,
11,570,5671,1094938,3968,83,,2006-01-25,Real Zaragoza,Barcelona,4,2,7701,,,,,,,False,,False,,,,,,32,1932,3968,306,https://cdn.sportmonks.com/images/soccer/teams/0/3968.png,False,,2324,,,,,,,,,,4-2,,0,0,,,,,,,,12187,,,0,,,,,90,2006-01-25 23:00:00,23:00:00,1138230000,UTC,FT,1,32,1899,83,130,https://cdn.sportmonks.com/images/soccer/teams/19/83.png,False,@FCBarcelona,9236,,,,,,,,,,,False,
12,570,5671,1094939,83,3968,,2006-01-31,Barcelona,Real Zaragoza,2,1,7701,,,,,,,False,,False,,,,,,32,1899,83,130,https://cdn.sportmonks.com/images/soccer/teams/19/83.png,False,@FCBarcelona,9236,,,,,,,,,,2-1,,0,0,,,,,,,,12187,,,0,,,,,90,2006-01-31 23:00:00,23:00:00,1138748400,UTC,FT,1,32,1932,3968,306,https://cdn.sportmonks.com/images/soccer/teams/0/3968.png,False,,2324,,,,,,,,,,,False,
13,570,5671,1094940,9404,83,,2006-01-02,Zamora,Barcelona,1,3,7702,,,,,,,False,,False,,,,,,275,1977,9404,1648,https://cdn.sportmonks.com/images/soccer/teams/28/9404.png,False,,6143,,,,,,,,,,1-3,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-02 23:00:00,23:00:00,1136242800,UTC,FT,1,32,1899,83,130,https://cdn.sportmonks.com/images/soccer/teams/19/83.png,False,@FCBarcelona,9236,,,,,,,,,,,False,
14,570,5671,1094941,83,9404,,2006-01-10,Barcelona,Zamora,6,0,7702,,,,,,,False,,False,,,,,,32,1899,83,130,https://cdn.sportmonks.com/images/soccer/teams/19/83.png,False,@FCBarcelona,9236,,,,,,,,,,6-0,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-10 23:00:00,23:00:00,1136934000,UTC,FT,1,275,1977,9404,1648,https://cdn.sportmonks.com/images/soccer/teams/28/9404.png,False,,6143,,,,,,,,,,,False,
15,570,5671,1094942,13258,3468,,2006-01-02,Athletic Club,Real Madrid,0,1,7703,,,,,,,False,,False,,,,,,32,1898,13258,138,https://cdn.sportmonks.com/images/soccer/teams/10/13258.png,False,@AthleticClub,9162,,,,,,,,,,0-1,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-02 23:00:00,23:00:00,1136242800,UTC,FT,1,32,1902,3468,117,https://cdn.sportmonks.com/images/soccer/teams/12/3468.png,False,@realmadrid,2020,,,,,,,,,,,False,
16,570,5671,1094943,3468,13258,,2006-01-11,Real Madrid,Athletic Club,4,0,7703,,,,,,,False,,False,,,,,,32,1902,3468,117,https://cdn.sportmonks.com/images/soccer/teams/12/3468.png,False,@realmadrid,2020,,,,,,,,,,4-0,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-11 23:00:00,23:00:00,1137020400,UTC,FT,1,32,1898,13258,138,https://cdn.sportmonks.com/images/soccer/teams/10/13258.png,False,@AthleticClub,9162,,,,,,,,,,,False,
17,570,5671,1094944,106,528,,2006-01-03,Getafe,Espanyol,0,1,7704,,,,,,,False,,False,,,,,,32,1983,106,295,https://cdn.sportmonks.com/images/soccer/teams/10/106.png,False,,9351,,,,,,,,,,0-1,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-03 23:00:00,23:00:00,1136329200,UTC,FT,1,32,1900,528,289,https://cdn.sportmonks.com/images/soccer/teams/16/528.png,False,@RCDEspanyol,89,,,,,,,,,,,False,
18,570,5671,1094945,528,106,,2006-01-10,Espanyol,Getafe,3,3,7704,,,,,,,False,,False,,,,,,32,1900,528,289,https://cdn.sportmonks.com/images/soccer/teams/16/528.png,False,@RCDEspanyol,89,,,,,,,,,,3-3,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-10 23:00:00,23:00:00,1136934000,UTC,FT,1,32,1983,106,295,https://cdn.sportmonks.com/images/soccer/teams/10/106.png,False,,9351,,,,,,,,,,,False,
19,570,5671,1094946,429,459,,2006-01-03,Deportivo La Coruña,Osasuna,3,0,7705,,,,,,,False,,False,,,,,,32,1906,429,294,https://cdn.sportmonks.com/images/soccer/teams/13/429.png,False,@RCDeportivo,39,,,,,,,,,,3-0,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-03 23:00:00,23:00:00,1136329200,UTC,FT,1,32,1920,459,312,https://cdn.sportmonks.com/images/soccer/teams/11/459.png,False,,56,,,,,,,,,,,False,
20,570,5671,1094947,459,429,,2006-01-10,Osasuna,Deportivo La Coruña,2,1,7705,,,,,,,False,,False,,,,,,32,1920,459,312,https://cdn.sportmonks.com/images/soccer/teams/11/459.png,False,,56,,,,,,,,,,2-1,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-10 23:00:00,23:00:00,1136934000,UTC,FT,1,32,1906,429,294,https://cdn.sportmonks.com/images/soccer/teams/13/429.png,False,@RCDeportivo,39,,,,,,,,,,,False,
21,570,5671,1094948,6827,676,,2006-01-03,Cádiz,Sevilla,3,2,7706,,,,,,,False,,False,,,,,,32,1910,6827,1965,https://cdn.sportmonks.com/images/soccer/teams/11/6827.png,False,,4473,,,,,,,,,,3-2,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-03 23:00:00,23:00:00,1136329200,UTC,FT,1,32,1890,676,162,https://cdn.sportmonks.com/images/soccer/teams/4/676.png,False,@SevillaFC,177,,,,,,,,,,,False,
22,570,5671,1094949,676,6827,,2006-01-10,Sevilla,Cádiz,0,0,7706,,,,,,,False,,False,,,,,,32,1890,676,162,https://cdn.sportmonks.com/images/soccer/teams/4/676.png,False,@SevillaFC,177,,,,,,,,,,0-0,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-10 23:00:00,23:00:00,1136934000,UTC,FT,1,32,1910,6827,1965,https://cdn.sportmonks.com/images/soccer/teams/11/6827.png,False,,4473,,,,,,,,,,,False,
23,570,5671,1094950,3477,214,,2006-01-03,Villarreal,Valencia,0,2,7707,,,,,,,False,,False,,,,,,32,1923,3477,140,https://cdn.sportmonks.com/images/soccer/teams/21/3477.png,False,@VillarrealCF,2028,,,,,,,,,,0-2,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-03 23:00:00,23:00:00,1136329200,UTC,FT,1,32,1919,214,287,https://cdn.sportmonks.com/images/soccer/teams/22/214.png,False,@valenciacf,9240,,,,,,,,,,,False,
24,570,5671,1094951,214,3477,,2006-01-10,Valencia,Villarreal,1,0,7707,,,,,,,False,,False,,,,,,32,1919,214,287,https://cdn.sportmonks.com/images/soccer/teams/22/214.png,False,@valenciacf,9240,,,,,,,,,,1-0,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-10 23:00:00,23:00:00,1136934000,UTC,FT,1,32,1923,3477,140,https://cdn.sportmonks.com/images/soccer/teams/21/3477.png,False,@VillarrealCF,2028,,,,,,,,,,,False,
25,570,5671,1094952,36,485,,2006-01-03,Celta de Vigo,Real Betis,1,1,7708,,,,,,,False,,False,,,,,,32,1923,36,290,https://cdn.sportmonks.com/images/soccer/teams/4/36.png,False,@RCCelta,9239,,,,,,,,,,1-1,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-03 23:00:00,23:00:00,1136329200,UTC,FT,1,32,1907,485,305,https://cdn.sportmonks.com/images/soccer/teams/5/485.png,False,@RealBetis,68,,,,,,,,,,,False,
26,570,5671,1094953,485,36,,2006-01-10,Real Betis,Celta de Vigo,0,0,7708,,,,,,,False,,False,,,,,,32,1907,485,305,https://cdn.sportmonks.com/images/soccer/teams/5/485.png,False,@RealBetis,68,,,,,,,,,,0-0,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-10 23:00:00,23:00:00,1136934000,UTC,FT,1,32,1923,36,290,https://cdn.sportmonks.com/images/soccer/teams/4/36.png,False,@RCCelta,9239,,,,,,,,,,,False,
27,570,5671,1094954,7980,3968,,2006-01-10,Atlético Madrid,Real Zaragoza,0,1,7709,,,,,,,False,,False,,,,,,32,1903,7980,113,https://cdn.sportmonks.com/images/soccer/teams/12/7980.png,False,@Atleti,140808,,,,,,,,,,0-1,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-10 23:00:00,23:00:00,1136934000,UTC,FT,1,32,1932,3968,306,https://cdn.sportmonks.com/images/soccer/teams/0/3968.png,False,,2324,,,,,,,,,,,False,
28,570,5671,1094955,3968,7980,,2006-01-17,Real Zaragoza,Atlético Madrid,2,2,7709,,,,,,,False,,False,,,,,,32,1932,3968,306,https://cdn.sportmonks.com/images/soccer/teams/0/3968.png,False,,2324,,,,,,,,,,2-2,,0,0,,,,,,,,12188,,,0,,,,,90,2006-01-17 23:00:00,23:00:00,1137538800,UTC,FT,1,32,1903,7980,113,https://cdn.sportmonks.com/images/soccer/teams/12/7980.png,False,@Atleti,140808,,,,,,,,,,,False,
29,570,5671,1094956,25729,36,,2005-11-08,Baza,Celta de Vigo,0,1,,,,,,,,False,,False,,,,,,32,0,25729,,https://cdn.sportmonks.com/images/soccer/teams/1/25729.png,False,,20407,,,,,,,,,0 - 1,0-1,,0,0,,,,,,,,12189,,,0,,,,,90,2005-11-08 23:00:00,23:00:00,1131490800,UTC,FT,1,32,1923,36,290,https://cdn.sportmonks.com/images/soccer/teams/4/36.png,False,@RCCelta,9239,,,,,,,,,,,False,
30,570,5671,1094957,8326,106,,2005-11-08,Lleida Esportiu,Getafe,2,4,,,,,,,,False,,False,,,,,,32,2011,8326,,https://cdn.sportmonks.com/images/soccer/teams/6/8326.png,False,,5386,,,,,,,,,2 - 4,2-2,,0,0,,,,,,,,12189,,,0,,,,,90,2005-11-08 23:00:00,23:00:00,1131490800,UTC,FT,1,32,1983,106,295,https://cdn.sportmonks.com/images/soccer/teams/10/106.png,False,,9351,,,,,,,,,,,False,
31,570,5671,1094958,2574,13258,,2005-11-08,L'Hospitalet,Athletic Club,1,3,,,,,,,,False,,False,,,,,,32,1957,2574,1963,https://cdn.sportmonks.com/images/soccer/teams/14/2574.png,False,,1536,,,,,,,,,,1-3,,0,0,,,,,,,,12189,,,0,,,,,90,2005-11-08 23:00:00,23:00:00,1131490800,UTC,FT,1,32,1898,13258,138,https://cdn.sportmonks.com/images/soccer/teams/10/13258.png,False,@AthleticClub,9162,,,,,,,,,,,False,
32,570,5671,1094959,8366,6827,,2005-11-08,Burgos,Cádiz,0,2,,,,,,,,False,,False,,,,,,32,1922,8366,2624,https://cdn.sportmonks.com/images/soccer/teams/14/8366.png,False,,5407,,,,,,,,,,0-2,,0,0,,,,,,,,12189,,,0,,,,,90,2005-11-08 23:00:00,23:00:00,1131490800,UTC,FT,1,32,1910,6827,1965,https://cdn.sportmonks.com/images/soccer/teams/11/6827.png,False,,4473,,,,,,,,,,,False,
33,570,5671,1094960,9404,60,,2005-11-08,Zamora,Eibar,1,1,,,,,,,,False,,False,,,,,,275,1977,9404,1648,https://cdn.sportmonks.com/images/soccer/teams/28/9404.png,False,,6143,,,,,,,,,1 - 1,1-1,,3,2,,,,,,,,12189,,,0,,,,,90,2005-11-08 23:00:00,23:00:00,1131490800,UTC,FT,1,32,1940,60,291,https://cdn.sportmonks.com/images/soccer/teams/28/60.png,False,@SDEibar,9242,,,,,,,,,,,False,
34,570,5671,1094961,9972,7980,,2005-11-29,Alcoyano,Atlético Madrid,0,1,,,,,,,,False,,False,,,,,,32,1929,9972,1962,https://cdn.sportmonks.com/images/soccer/teams/20/9972.png,False,,6552,,,,,,,,,,0-1,,0,0,,,,,,,,12189,,,0,,,,,90,2005-11-29 23:00:00,23:00:00,1133305200,UTC,FT,1,32,1903,7980,113,https://cdn.sportmonks.com/images/soccer/teams/12/7980.png,False,@Atleti,140808,,,,,,,,,,,False,
35,570,5671,1094962,8269,3968,,2005-11-29,Xerez,Real Zaragoza,2,2,,,,,,,,False,,False,,,,,,32,1947,8269,8487,https://cdn.sportmonks.com/images/soccer/teams/13/8269.png,False,,5358,,,,,,,,,2 - 2,2-2,,6,7,,,,,,,,12189,,,0,,,,,90,2005-11-29 23:00:00,23:00:00,1133305200,UTC,FT,1,32,1932,3968,306,https://cdn.sportmonks.com/images/soccer/teams/0/3968.png,False,,2324,,,,,,,,,,,False,
36,570,5671,1094963,60,2975,,2005-10-18,Eibar,Deportivo Alavés,1,0,,,,,,,,False,,False,,,,,,32,1940,60,291,https://cdn.sportmonks.com/images/soccer/teams/28/60.png,False,@SDEibar,9242,,,,,,,,,,1-0,,0,0,,,,,,,,12190,,,0,,,,,90,2005-10-18 22:00:00,22:00:00,1129672800,UTC,FT,1,32,1921,2975,313,https://cdn.sportmonks.com/images/soccer/teams/31/2975.png,False,@Alaves,1747,,,,,,,,,,,False,
37,570,5671,1094964,377,106,,2005-10-19,Rayo Vallecano,Getafe,1,2,,,,,,,,False,,False,,,,,,32,1924,377,292,https://cdn.sportmonks.com/images/soccer/teams/25/377.png,False,,31518,,,,,,,,,,1-2,,0,0,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,1983,106,295,https://cdn.sportmonks.com/images/soccer/teams/10/106.png,False,,9351,,,,,,,,,,,False,
38,570,5671,1094965,13012,13258,,2005-10-19,Real Unión,Athletic Club,0,1,,,,,,,,False,,False,,,,,,32,1915,13012,2640,https://cdn.sportmonks.com/images/soccer/teams/20/13012.png,False,,8902,,,,,,,,,,0-1,,0,0,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,1898,13258,138,https://cdn.sportmonks.com/images/soccer/teams/10/13258.png,False,@AthleticClub,9162,,,,,,,,,,,False,
39,570,5671,1094966,8366,9818,,2005-10-19,Burgos,Racing Santander,1,0,,,,,,,,False,,False,,,,,,32,1922,8366,2624,https://cdn.sportmonks.com/images/soccer/teams/14/8366.png,False,,5407,,,,,,,,,,1-0,,0,0,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,1913,9818,320,https://cdn.sportmonks.com/images/soccer/teams/26/9818.png,False,,6445,,,,,,,,,,,False,
40,570,5671,1094967,25730,36,,2005-10-19,Tenisca,Celta de Vigo,1,3,,,,,,,,False,,False,,,,,,765143,0,25730,10168,,False,,,,,,,,,,,,1-3,,0,0,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,1923,36,290,https://cdn.sportmonks.com/images/soccer/teams/4/36.png,False,@RCCelta,9239,,,,,,,,,,,False,
41,570,5671,1094968,2921,7980,,2005-10-19,Las Palmas,Atlético Madrid,0,1,,,,,,,,False,,False,,,,,,32,1949,2921,301,https://cdn.sportmonks.com/images/soccer/teams/9/2921.png,False,@UDLP_Oficial,1716,,,,,,,,,,0-1,,0,0,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,1903,7980,113,https://cdn.sportmonks.com/images/soccer/teams/12/7980.png,False,@Atleti,140808,,,,,,,,,,,False,
42,570,5671,1094969,9404,594,,2005-10-19,Zamora,Real Sociedad,1,1,,,,,,,,False,,False,,,,,,275,1977,9404,1648,https://cdn.sportmonks.com/images/soccer/teams/28/9404.png,False,,6143,,,,,,,,,1 - 1,1-1,,2,0,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,1909,594,293,https://cdn.sportmonks.com/images/soccer/teams/18/594.png,False,@RealSociedad,133,,,,,,,,,,,False,
43,570,5671,1094970,13350,3968,,2005-10-19,Alicante,Real Zaragoza,1,1,,,,,,,,False,,False,,,,,,32,1918,13350,,https://cdn.sportmonks.com/images/soccer/teams/6/13350.png,False,,9256,,,,,,,,,1 - 1,1-1,,5,6,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,1932,3968,306,https://cdn.sportmonks.com/images/soccer/teams/0/3968.png,False,,2324,,,,,,,,,,,False,
44,570,5671,1094971,9972,645,,2005-10-19,Alcoyano,Mallorca,4,1,,,,,,,,False,,False,,,,,,32,1929,9972,1962,https://cdn.sportmonks.com/images/soccer/teams/20/9972.png,False,,6552,,,,,,,,,,4-1,,0,0,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,1916,645,315,https://cdn.sportmonks.com/images/soccer/teams/5/645.png,False,,162,,,,,,,,,,,False,
45,570,5671,1094972,25731,8326,,2005-10-19,Logrones CF,Lleida Esportiu,0,1,,,,,,,,False,,False,,,,,,32,2000,25731,,https://cdn.sportmonks.com/images/soccer/teams/3/25731.png,False,,,,,,,,,,,0 - 1,0-1,,0,0,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,2011,8326,,https://cdn.sportmonks.com/images/soccer/teams/6/8326.png,False,,5386,,,,,,,,,,,False,
46,570,5671,1094973,2574,8249,,2005-10-19,L'Hospitalet,Gimnàstic Tarragona,4,3,,,,,,,,False,,False,,,,,,32,1957,2574,1963,https://cdn.sportmonks.com/images/soccer/teams/14/2574.png,False,,1536,,,,,,,,,,4-3,,0,0,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,1914,8249,2668,https://cdn.sportmonks.com/images/soccer/teams/25/8249.png,False,,5348,,,,,,,,,,,False,
47,570,5671,1094974,25729,126,,2005-10-19,Baza,Málaga,1,1,,,,,,,,False,,False,,,,,,32,0,25729,,https://cdn.sportmonks.com/images/soccer/teams/1/25729.png,False,,20407,,,,,,,,,1 - 1,1-1,,4,3,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,1948,126,288,https://cdn.sportmonks.com/images/soccer/teams/30/126.png,False,@MalagaCF,9233,,,,,,,,,,,False,
48,570,5671,1094975,3169,6827,,2005-10-19,Albacete,Cádiz,1,3,,,,,,,,False,,False,,,,,,32,1940,3169,318,https://cdn.sportmonks.com/images/soccer/teams/1/3169.png,False,,1856,,,,,,,,,1 - 3,1-1,,0,0,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,1910,6827,1965,https://cdn.sportmonks.com/images/soccer/teams/11/6827.png,False,,4473,,,,,,,,,,,False,
49,570,5671,1094976,8269,946,,2005-10-19,Xerez,Numancia,3,2,,,,,,,,False,,False,,,,,,32,1947,8269,8487,https://cdn.sportmonks.com/images/soccer/teams/13/8269.png,False,,5358,,,,,,,,,,3-2,,0,0,,,,,,,,12190,,,0,,,,,90,2005-10-19 22:00:00,22:00:00,1129759200,UTC,FT,1,32,1945,946,309,https://cdn.sportmonks.com/images/soccer/teams/18/946.png,False,,347,,,,,,,,,,,False,
50,570,5671,1094977,25729,13336,,2005-09-13,Baza,Atletico Ciudad,2,1,,,,,,,,False,,False,,,,,,32,0,25729,,https://cdn.sportmonks.com/images/soccer/teams/1/25729.png,False,,20407,,,,,,,,,,2-1,,0,0,,,,,,,,12191,,,0,,,,,90,2005-09-13 22:00:00,22:00:00,1126648800,UTC,FT,1,32,1999,13336,,https://cdn.sportmonks.com/images/soccer/teams/24/13336.png,False,,9248,,,,,,,,,,,False,
51,570,5671,1094978,931,8249,,2005-09-13,Córdoba,Gimnàstic Tarragona,0,3,,,,,,,,False,,False,,,,,,32,1954,931,300,https://cdn.sportmonks.com/images/soccer/teams/3/931.png,False,,338,,,,,,,,,,0-3,,0,0,,,,,,,,12191,,,0,,,,,90,2005-09-13 22:00:00,22:00:00,1126648800,UTC,FT,1,32,1914,8249,2668,https://cdn.sportmonks.com/images/soccer/teams/25/8249.png,False,,5348,,,,,,,,,,,False,
52,570,5671,1094979,25732,946,,2005-09-14,Aguilas,Numancia,1,1,,,,,,,,False,,False,,,,,,765143,0,25732,2487,,False,,,,,,,,,,,1 - 1,1-1,,3,5,,,,,,,,12191,,,0,,,,,90,2005-09-14 22:00:00,22:00:00,1126735200,UTC,FT,1,32,1945,946,309,https://cdn.sportmonks.com/images/soccer/teams/18/946.png,False,,347,,,,,,,,,,,False,
53,570,5671,1094980,25733,8269,,2005-09-14,RSD Alcalá,Xerez,2,4,,,,,,,,False,,False,,,,,,32,1929,25733,4215,https://cdn.sportmonks.com/images/soccer/teams/5/25733.png,False,,20406,,,,,,,,,,2-4,,0,0,,,,,,,,12191,,,0,,,,,90,2005-09-14 22:00:00,22:00:00,1126735200,UTC,FT,1,32,1947,8269,8487,https://cdn.sportmonks.com/images/soccer/teams/13/8269.png,False,,5358,,,,,,,,,,,False,
54,570,5671,1094981,9972,8396,,2005-09-14,Alcoyano,Racing Ferrol,3,0,,,,,,,,False,,False,,,,,,32,1929,9972,1962,https://cdn.sportmonks.com/images/soccer/teams/20/9972.png,False,,6552,,,,,,,,,,3-0,,0,0,,,,,,,,12191,,,0,,,,,90,2005-09-14 22:00:00,22:00:00,1126735200,UTC,FT,1,32,1919,8396,2616,https://cdn.sportmonks.com/images/soccer/teams/12/8396.png,False,,5421,,,,,,,,,,,False,
