,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,winning_odds_calculated,yellowcards
21,1114,5876,1110962,18723,18711,,2011-07-21,Paraguay,Venezuela,0,0,,,,,,False,,False,,,,,,1190,1906,18723,1344,https://cdn.sportmonks.com/images/soccer/teams/3/18723.png,True,,11408,,,,,,,,,0-0,0-0,0-0,5,3,,,,,,,13333,,,0,,,30,,90,2011-07-21 00:45:00,00:45:00,1311209100,UTC,FT_PEN,21601,275,1926,18711,1365,https://cdn.sportmonks.com/images/soccer/teams/23/18711.png,True,,5418,,False,
22,1114,5876,1110972,18775,18711,,2011-07-23,Peru,Venezuela,4,1,,,,,,False,,False,,,,,,338,1922,18775,1364,https://cdn.sportmonks.com/images/soccer/teams/23/18775.png,True,,11432,,,,,,,,,,4-1,1-0,0,0,,,,,,,13345,,,0,,,,,90,2011-07-23 19:00:00,19:00:00,1311447600,UTC,FT,10194,275,1926,18711,1365,https://cdn.sportmonks.com/images/soccer/teams/23/18711.png,True,,5418,,False,
23,1114,5876,1110982,15265,18723,,2011-07-24,Uruguay,Paraguay,3,0,,,,,,False,,False,,,,,,1739,1936,15265,1355,https://cdn.sportmonks.com/images/soccer/teams/1/15265.png,False,,10990,,,,,,,,,,3-0,2-0,0,0,,,,,,,13353,,,0,,,,,90,2011-07-24 19:00:00,19:00:00,1311534000,UTC,FT,10376,1190,1906,18723,1344,https://cdn.sportmonks.com/images/soccer/teams/3/18723.png,True,,11408,,False,
24,1114,5876,1110991,18644,18825,,2011-07-02,Argentina,Bolivia,1,1,,,,,,False,,False,,,,,,44,1893,18644,1350,https://cdn.sportmonks.com/images/soccer/teams/20/18644.png,True,,6569,,,,,,,125078,,,1-1,0-0,0,0,,,,,,,13355,,,0,,,,,90,2011-07-02 00:45:00,00:45:00,1309567500,UTC,FT,10194,7598,1925,18825,1336,https://cdn.sportmonks.com/images/soccer/teams/9/18825.png,True,,4082,,False,
25,1114,5876,1111003,18720,18598,,2011-07-02,Colombia,Costa Rica,1,0,,,,,,False,,False,,,,,,353,1924,18720,1820,https://cdn.sportmonks.com/images/soccer/teams/0/18720.png,True,,5048,,,,,,,125078,,,1-0,1-0,0,0,,,,,,,13355,,,0,,,,,90,2011-07-02 18:32:00,18:32:00,1309631520,UTC,FT,10340,1739,1921,18598,1211,https://cdn.sportmonks.com/images/soccer/teams/6/18598.png,True,,10981,,False,
26,1114,5876,1111014,18704,18711,,2011-07-03,Brazil,Venezuela,0,0,,,,,,False,,False,,,,,,5,1914,18704,1341,https://cdn.sportmonks.com/images/soccer/teams/16/18704.png,True,,392,,,,,,,125078,,,0-0,0-0,0,0,,,,,,,13355,,,0,,,,,90,2011-07-03 19:00:00,19:00:00,1309719600,UTC,FT,10194,275,1926,18711,1365,https://cdn.sportmonks.com/images/soccer/teams/23/18711.png,True,,5418,,False,
27,1114,5876,1111027,18723,18573,,2011-07-03,Paraguay,Ecuador,0,0,,,,,,False,,False,,,,,,1190,1906,18723,1344,https://cdn.sportmonks.com/images/soccer/teams/3/18723.png,True,,11408,,,,,,,125078,,,0-0,0-0,0,0,,,,,,,13355,,,0,,,,,90,2011-07-03 21:30:00,21:30:00,1309728600,UTC,FT,10395,459,1925,18573,1357,https://cdn.sportmonks.com/images/soccer/teams/13/18573.png,True,,1463,,False,
28,1114,5876,1111038,15251,18775,,2011-07-04,Uruguay,Peru,1,1,,,,,,False,,False,,,,,,158,1900,15251,1355,https://cdn.sportmonks.com/images/soccer/teams/19/15251.png,True,,10900,,,,,,,125078,,,1-1,1-1,0,0,,,,,,,13355,,,0,,,,,90,2011-07-04 22:15:00,22:15:00,1309817700,UTC,FT,10104,338,1922,18775,1364,https://cdn.sportmonks.com/images/soccer/teams/23/18775.png,True,,11432,,False,
29,1114,5876,1111047,18774,18576,,2011-07-05,Chile,Mexico,2,1,,,,,,False,,False,,,,,,80,1895,18774,1343,https://cdn.sportmonks.com/images/soccer/teams/22/18774.png,True,,14489,,,,,,,125078,,,2-1,0-1,0,0,,,,,,,13355,,,0,,,,,90,2011-07-05 00:45:00,00:45:00,1309826700,UTC,FT,10104,458,1927,18576,1356,https://cdn.sportmonks.com/images/soccer/teams/16/18576.png,True,,1599,,False,
30,1114,5876,1111059,18644,18720,,2011-07-07,Argentina,Colombia,0,0,,,,,,False,,False,,,,,,44,1893,18644,1350,https://cdn.sportmonks.com/images/soccer/teams/20/18644.png,True,,6569,,,,,,,125078,,,0-0,0-0,0,0,,,,,,,13355,,,0,,,,,90,2011-07-07 00:45:00,00:45:00,1309999500,UTC,FT,10395,353,1924,18720,1820,https://cdn.sportmonks.com/images/soccer/teams/0/18720.png,True,,5048,,False,
31,1114,5876,1111077,18825,18598,,2011-07-07,Bolivia,Costa Rica,0,2,,,,,,False,,False,,,,,,7598,1925,18825,1336,https://cdn.sportmonks.com/images/soccer/teams/9/18825.png,True,,4082,,,,,,,125078,,,0-2,0-0,0,0,,,,,,,13355,,,0,,,,,90,2011-07-07 22:15:00,22:15:00,1310076900,UTC,FT,10340,1739,1921,18598,1211,https://cdn.sportmonks.com/images/soccer/teams/6/18598.png,True,,10981,,False,
32,1114,5876,1111093,15251,18774,,2011-07-08,Uruguay,Chile,1,1,,,,,,False,,False,,,,,,158,1900,15251,1355,https://cdn.sportmonks.com/images/soccer/teams/19/15251.png,True,,10900,,,,,,,125080,,,1-1,0-0,0,0,,,,,,,13355,,,0,,,,,90,2011-07-08 22:15:00,22:15:00,1310163300,UTC,FT,7307,80,1895,18774,1343,https://cdn.sportmonks.com/images/soccer/teams/22/18774.png,True,,14489,,False,
33,1114,5876,1111106,18775,18576,,2011-07-09,Peru,Mexico,1,0,,,,,,False,,False,,,,,,338,1922,18775,1364,https://cdn.sportmonks.com/images/soccer/teams/23/18775.png,True,,11432,,,,,,,125080,,,1-0,0-0,0,0,,,,,,,13355,,,0,,,,,90,2011-07-09 00:45:00,00:45:00,1310172300,UTC,FT,7307,458,1927,18576,1356,https://cdn.sportmonks.com/images/soccer/teams/16/18576.png,True,,1599,,False,
34,1114,5876,1111116,18704,18723,,2011-07-09,Brazil,Paraguay,2,2,,,,,,False,,False,,,,,,5,1914,18704,1341,https://cdn.sportmonks.com/images/soccer/teams/16/18704.png,True,,392,,,,,,,125080,,,2-2,1-0,0,0,,,,,,,13355,,,0,,,,,90,2011-07-09 19:00:00,19:00:00,1310238000,UTC,FT,10409,1190,1906,18723,1344,https://cdn.sportmonks.com/images/soccer/teams/3/18723.png,True,,11408,,False,
35,1114,5876,1111127,18711,18573,,2011-07-09,Venezuela,Ecuador,1,0,,,,,,False,,False,,,,,,275,1926,18711,1365,https://cdn.sportmonks.com/images/soccer/teams/23/18711.png,True,,5418,,,,,,,125080,,,1-0,0-0,0,0,,,,,,,13355,,,0,,,,,90,2011-07-09 21:30:00,21:30:00,1310247000,UTC,FT,10245,459,1925,18573,1357,https://cdn.sportmonks.com/images/soccer/teams/13/18573.png,True,,1463,,False,
36,1114,5876,1111137,18720,18825,,2011-07-10,Colombia,Bolivia,2,0,,,,,,False,,False,,,,,,353,1924,18720,1820,https://cdn.sportmonks.com/images/soccer/teams/0/18720.png,True,,5048,,,,,,,125080,,,2-0,2-0,0,0,,,,,,,13355,,,0,,,,,90,2011-07-10 19:00:00,19:00:00,1310324400,UTC,FT,10395,7598,1925,18825,1336,https://cdn.sportmonks.com/images/soccer/teams/9/18825.png,True,,4082,,False,
37,1114,5876,1111148,18644,18598,,2011-07-12,Argentina,Costa Rica,3,0,,,,,,False,,False,,,,,,44,1893,18644,1350,https://cdn.sportmonks.com/images/soccer/teams/20/18644.png,True,,6569,,,,,,,125080,,,3-0,1-0,0,0,,,,,,,13355,,,0,,,,,90,2011-07-12 00:45:00,00:45:00,1310431500,UTC,FT,10409,1739,1921,18598,1211,https://cdn.sportmonks.com/images/soccer/teams/6/18598.png,True,,10981,,False,
