,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
473,579,2093,411724,1856,9179,,2007-10-27,Ljungskile,GIF Sundsvall,2,4,,,,,,,False,,False,,,,,,47,1926,1856,1399,https://cdn.sportmonks.com/images/soccer/teams/0/1856.png,False,,960,,,,,,,56071,,,2-4,,,,,,,,,,3412,,,0,,,,,90,2007-10-27 12:00:00,12:00:00,1193486400,UTC,FT,1,47,1903,9179,1391,https://cdn.sportmonks.com/images/soccer/teams/27/9179.png,False,,5976,,,,,,,,,,,False,
474,579,2093,411725,11969,2535,,2007-10-27,Sylvia,Häcken,0,2,,,,,,,False,,False,,,,,,47,1922,11969,2798,https://cdn.sportmonks.com/images/soccer/teams/1/11969.png,False,,2111,,,,,,,56071,,,0-2,,,,,,,,,,3412,,,0,,,,,90,2007-10-27 12:00:00,12:00:00,1193486400,UTC,FT,1,47,1940,2535,1394,https://cdn.sportmonks.com/images/soccer/teams/7/2535.png,False,,1512,,,,,,,,,,,False,
475,579,2093,411726,13535,2876,,2007-10-27,Enkoping,Öster,0,1,,,,,,,False,,False,,,,,,47,1914,13535,,https://cdn.sportmonks.com/images/soccer/teams/31/13535.png,False,,9401,,,,,,,56071,,,0-1,,,,,,,,,,3412,,,0,,,,,90,2007-10-27 12:00:00,12:00:00,1193486400,UTC,FT,1,47,1930,2876,1278,https://cdn.sportmonks.com/images/soccer/teams/28/2876.png,False,,1693,,,,,,,,,,,False,
476,579,2093,411727,1405,2678,,2007-10-27,Jönköpings Södra,Sirius,4,1,,,,,,,False,,False,,,,,,47,1922,1405,1398,https://cdn.sportmonks.com/images/soccer/teams/29/1405.png,False,,639,,,,,,,56071,,,4-1,,,,,,,,,,3412,,,0,,,,,90,2007-10-27 12:00:00,12:00:00,1193486400,UTC,FT,1,47,1907,2678,1371,https://cdn.sportmonks.com/images/soccer/teams/22/2678.png,False,,1592,,,,,,,,,,,False,
477,579,2093,411728,2531,551,,2007-10-27,Åtvidaberg,Landskrona,4,1,,,,,,,False,,False,,,,,,47,1907,2531,1379,https://cdn.sportmonks.com/images/soccer/teams/3/2531.png,False,,1513,,,,,,,56071,,,4-1,,,,,,,,,,3412,,,0,,,,,90,2007-10-27 12:00:00,12:00:00,1193486400,UTC,FT,1,47,1915,551,3201,https://cdn.sportmonks.com/images/soccer/teams/7/551.png,False,,101,,,,,,,,,,,False,
478,579,2093,411729,2753,3603,,2007-10-27,Degerfors,Norrköping,2,1,,,,,,,False,,False,,,,,,47,1907,2753,1373,https://cdn.sportmonks.com/images/soccer/teams/1/2753.png,False,,1632,,,,,,,56071,,,2-1,,,,,,,,,,3412,,,0,,,,,90,2007-10-27 12:00:00,12:00:00,1193486400,UTC,FT,1,47,1897,3603,1395,https://cdn.sportmonks.com/images/soccer/teams/19/3603.png,False,,2111,,,,,,,,,,,False,
479,579,2093,411730,1870,13533,,2007-10-27,Örgryte,Bunkeflo IF,2,4,,,,,,,False,,False,,,,,,47,1887,1870,1298,https://cdn.sportmonks.com/images/soccer/teams/14/1870.png,False,,26059,,,,,,,56071,,,2-4,,,,,,,,,,3412,,,0,,,,,90,2007-10-27 12:00:00,12:00:00,1193486400,UTC,FT,1,47,0,13533,,https://cdn.sportmonks.com/images/soccer/teams/29/13533.png,False,,,,,,,,,,,,,False,
480,579,2093,411731,411,3167,,2007-10-27,Mjällby,Falkenberg,1,2,,,,,,,False,,False,,,,,,47,1939,411,1272,https://cdn.sportmonks.com/images/soccer/teams/27/411.png,False,,29,,,,,,,56071,,,1-2,,,,,,,,,,3412,,,0,,,,,90,2007-10-27 12:00:00,12:00:00,1193486400,UTC,FT,1,47,1928,3167,1378,https://cdn.sportmonks.com/images/soccer/teams/31/3167.png,False,,1855,,,,,,,,,,,False,
481,579,2094,411736,2876,1405,,2008-10-29,Öster,Jönköpings Södra,2,1,314,,,,,,False,,False,,,,,,47,1930,2876,1278,https://cdn.sportmonks.com/images/soccer/teams/28/2876.png,False,,1693,,,,,,,,,,2-1,,,,,,,,,,3413,,,0,,,,,90,2008-10-29 17:00:00,17:00:00,1225299600,UTC,FT,1,47,1922,1405,1398,https://cdn.sportmonks.com/images/soccer/teams/29/1405.png,False,,639,,,,,,,,,,,False,
482,579,2094,411737,1405,2876,,2008-11-02,Jönköpings Södra,Öster,3,0,314,,,,,,False,,False,,,,,,47,1922,1405,1398,https://cdn.sportmonks.com/images/soccer/teams/29/1405.png,False,,639,,,,,,,,,,3-0,,,,,,,,,,3413,,,0,,,,,90,2008-11-02 13:00:00,13:00:00,1225630800,UTC,FT,1,47,1930,2876,1278,https://cdn.sportmonks.com/images/soccer/teams/28/2876.png,False,,1693,,,,,,,,,,,False,
