,fixture_id,time.starting_at.date,Team.data.name,op_Team.data.name,gs_expected_score,gs_op_expected_score,gs_local_prob,gs_tie_prob,gs_visitor_prob,gs_expected_winner,winner,score,op_score,expected_goals,is_home,op_expected_goals
120,741482.0,2014-06-01 03:30:000000,Chivas USA,Philadelphia Union,1.522514234044418,0.9770157816676823,0.49935797354327266,0.2579630542813805,0.24267832736437653,Chivas USA,Philadelphia Union,0.0,3.0,0.513405,1,1.048092
121,741484.0,2014-06-01 21:00:000000,Chicago Fire,LA Galaxy,1.6514984575289646,1.1329487285004338,0.4945763174781092,0.24403843829893324,0.26138382309018493,Chicago Fire,tie,1.0,1.0,1.4951020000000002,1,1.430848
122,741483.0,2014-06-02 01:00:000000,Colorado Rapids,Houston Dynamo,1.8080919776799893,1.08416476629363,0.5432001179674226,0.23056128890082397,0.22623531246884596,Colorado Rapids,Colorado Rapids,3.0,0.0,1.200814,1,1.0356049999999999
123,741485.0,2014-06-02 02:00:000000,Portland Timbers,Vancouver Whitecaps,1.6661003891439392,0.9974699305927879,0.5303624512857631,0.24352895708074238,0.22610707499539137,Portland Timbers,Vancouver Whitecaps,3.0,4.0,1.3488440000000002,1,1.381207
124,741486.0,2014-06-05 00:30:000000,Columbus Crew,Real Salt Lake,1.5479786687079942,1.1735517084286748,0.459573725429448,0.2518196698348749,0.2886058079493495,Columbus Crew,tie,1.0,1.0,1.00468,1,1.2481520000000002
125,741487.0,2014-06-05 02:00:000000,Colorado Rapids,Chicago Fire,1.8297668677604775,1.024162317782689,0.5624764016500475,0.22804055588893174,0.20947938746407677,Colorado Rapids,tie,0.0,0.0,1.420053,1,1.144321
126,741488.0,2014-06-07 01:30:000000,Houston Dynamo,Sporting Kansas City,1.7537065162065555,1.127669635054979,0.5203062231959241,0.2353825183764094,0.24430877903330164,Houston Dynamo,Sporting Kansas City,0.0,2.0,0.857276,1,1.1089870000000002
127,741490.0,2014-06-07 21:00:000000,Toronto FC,San Jose Earthquakes,1.6109620715156021,0.9754959160523292,0.5221509685586302,0.2490443137455324,0.22880361594483178,Toronto FC,Toronto FC,1.0,0.0,0.8901530000000001,1,1.144015
128,741491.0,2014-06-07 23:30:000000,D.C. United,Columbus Crew,1.6319352835718104,0.9699619743398443,0.5287098355275831,0.24694472544220283,0.22434419419070162,D.C. United,tie,0.0,0.0,1.0122389999999999,1,1.110867
129,741489.0,2014-06-08 00:00:000000,Philadelphia Union,Vancouver Whitecaps,1.586930213232046,1.019390126029542,0.5054686895403022,0.2511037702389644,0.24342658038024045,Philadelphia Union,tie,3.0,3.0,1.107364,1,1.564162
