,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes.accurate,passes.percentage,passes.total,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
797,444,1812,344184,930,393,,2010-09-12,Odd,Aalesund,2,1,,,,,,,,False,,False,,,,,,1578,1894,930,1381,https://cdn.sportmonks.com/images/soccer/teams/2/930.png,False,,337,,,,,,,,,48802,,,2-1,1-1,,,,,,,,,3069,,,0,,,,,90,2010-09-12 16:00:00,16:00:00,1284307200,UTC,FT,8059,1578,1914,393,1266,https://cdn.sportmonks.com/images/soccer/teams/9/393.png,False,,8046,,,,,,,,,,,False,
798,444,1812,344194,7045,617,,2010-09-12,Kongsvinger,Sandefjord,1,0,,,,,,,,False,,False,,,,,,1578,1892,7045,1471,https://cdn.sportmonks.com/images/soccer/teams/5/7045.png,False,,4587,,,,,,,,,48802,,,1-0,0-0,,,,,,,,,3069,,,0,,,,,90,2010-09-12 16:00:00,16:00:00,1284307200,UTC,FT,8069,1578,1998,617,1284,https://cdn.sportmonks.com/images/soccer/teams/9/617.png,False,,144,,,,,,,,,,,False,
799,444,1812,344203,8773,270,,2010-09-12,Hønefoss,Haugesund,0,2,,,,,,,,False,,False,,,,,,1578,1895,8773,,https://cdn.sportmonks.com/images/soccer/teams/5/8773.png,False,,5702,,,,,,,,,48802,,,0-2,0-2,,,,,,,,,3069,,,0,,,,,90,2010-09-12 16:00:00,16:00:00,1284307200,UTC,FT,8070,1578,1993,270,1383,https://cdn.sportmonks.com/images/soccer/teams/14/270.png,False,,6135,,,,,,,,,,,False,
800,444,1812,344211,313,2474,,2010-08-21,Strømsgodset,Brann,1,1,,,,,,,,False,,False,,,,,,1578,1907,313,,https://cdn.sportmonks.com/images/soccer/teams/25/313.png,False,,8140,,,,,,,,,48811,,,1-1,0-1,,,,,,,,,3069,,,0,,,,,90,2010-08-21 15:00:00,15:00:00,1282402800,UTC,FT,8056,1578,1908,2474,1267,https://cdn.sportmonks.com/images/soccer/teams/10/2474.png,False,,1481,,,,,,,,,,,False,
801,444,1812,344220,7045,270,,2010-08-22,Kongsvinger,Haugesund,0,1,,,,,,,,False,,False,,,,,,1578,1892,7045,1471,https://cdn.sportmonks.com/images/soccer/teams/5/7045.png,False,,4587,,,,,,,,,48811,,,0-1,0-0,,,,,,,,,3069,,,0,,,,,90,2010-08-22 16:00:00,16:00:00,1282492800,UTC,FT,8069,1578,1993,270,1383,https://cdn.sportmonks.com/images/soccer/teams/14/270.png,False,,6135,,,,,,,,,,,False,
802,444,1812,344230,8773,484,,2010-08-22,Hønefoss,Stabæk,0,4,,,,,,,,False,,False,,,,,,1578,1895,8773,,https://cdn.sportmonks.com/images/soccer/teams/5/8773.png,False,,5702,,,,,,,,,48811,,,0-4,0-2,,,,,,,,,3069,,,0,,,,,90,2010-08-22 16:00:00,16:00:00,1282492800,UTC,FT,8070,1578,1912,484,,https://cdn.sportmonks.com/images/soccer/teams/4/484.png,False,,67,,,,,,,,,,,False,
803,444,1812,344239,7242,930,,2010-08-22,Tromsø,Odd,3,1,,,,,,,,False,,False,,,,,,1578,1920,7242,,https://cdn.sportmonks.com/images/soccer/teams/10/7242.png,False,,8095,,,,,,,,,48811,,,3-1,1-1,,,,,,,,,3069,,,0,,,,,90,2010-08-22 16:00:00,16:00:00,1282492800,UTC,FT,8057,1578,1894,930,1381,https://cdn.sportmonks.com/images/soccer/teams/2/930.png,False,,337,,,,,,,,,,,False,
804,444,1812,344249,2510,393,,2010-08-22,Lillestrøm,Aalesund,1,0,,,,,,,,False,,False,,,,,,1578,1917,2510,,https://cdn.sportmonks.com/images/soccer/teams/14/2510.png,False,,1497,,,,,,,,,48811,,,1-0,0-0,,,,,,,,,3069,,,0,,,,,90,2010-08-22 16:00:00,16:00:00,1282492800,UTC,FT,8071,1578,1914,393,1266,https://cdn.sportmonks.com/images/soccer/teams/9/393.png,False,,8046,,,,,,,,,,,False,
805,444,1812,344257,321,2735,,2010-08-22,Viking,Start,2,2,,,,,,,,False,,False,,,,,,1578,1899,321,1281,https://cdn.sportmonks.com/images/soccer/teams/1/321.png,False,,8096,,,,,,,,,48811,,,2-2,1-1,,,,,,,,,3069,,,0,,,,,90,2010-08-22 16:00:00,16:00:00,1282492800,UTC,FT,8075,1578,1905,2735,1376,https://cdn.sportmonks.com/images/soccer/teams/15/2735.png,False,,1622,,,,,,,,,,,False,
806,444,1812,344266,1335,290,,2010-08-22,Rosenborg,Molde,3,1,,,,,,,,False,,False,,,,,,1578,1917,1335,1289,https://cdn.sportmonks.com/images/soccer/teams/23/1335.png,False,,594,,,,,,,,,48811,,,3-1,2-1,,,,,,,,,3069,,,0,,,,,90,2010-08-22 18:00:00,18:00:00,1282500000,UTC,FT,8067,1578,1911,290,1279,https://cdn.sportmonks.com/images/soccer/teams/2/290.png,False,,8098,,,,,,,,,,,False,
