,matchid,teamid,op_teamid,competitionid,seasonid,is_home,team_name,op_team_name,timestamp,goals,op_goals,points,avg_points,avg_goals,op_avg_goals,pass_70,pass_80,op_pass_70,op_pass_80,expected_goals,op_expected_goals,passes,bad_passes,pass_ratio,corners,fouls,cards,shots,op_passes,op_bad_passes,op_corners,op_fouls,op_cards,op_shots,goals_op_ratio,shots_op_ratio,pass_op_ratio
1621,456692,174,855,23,2012,1,Athletic Club,Levante,  2013-05-26 19:00:00.000000,0,1,0,1.5,1.333333,1.5,0.595764,0.221707,0.488523,0.15376,1.455814,1.028311,4.292134,1.24,7159    0.769143,0.044784,0.153721,3.5,0.109128,3.166667,1.203882,0.042954,0.173568,3,0.164608,1.166667,0.748677,1.108974
1622,484884,1207,1899,98,2013,0,Chicago Fire,Real Salt Lake,  2013-05-26 02:00:00.000000,1,1,1,1,0.833333,1.166667,0.47667,0.192184,0.486493,0.147892,1.697863,0.969448,3.257072,1.27,2791    0.714676,0.056873,0.121123,1.833333,0.149515,3.721143,1.258413,0.047951,0.110371,1.833333,0.115614,0.75,1.530324,0.964633
1623,484884,1899,1207,98,2013,1,Real Salt Lake,Chicago Fire,  2013-05-26 02:00:00.000000,1,1,1,2,1.833333,1.166667,0.76971,0.250064,0.477939,0.215049,2.020543,1.317328,4.097274,1.22,1541    0.763707,0.049651,0.113617,1.833333,0.172305,2.700552,1.223537,0.071117,0.122654,2.5,0.142329,1.611111,1.33165,1.130943
1624,484887,2079,436,98,2013,0,Chivas USA,Colorado Rapids,  2013-05-26 02:00:00.000000,0,2,0,0.166667,0.5,2.5,0.427549,0.154368,0.638086,0.279923,0.872777,1.964438,2.856505,1.28,9528    0.679919,0.039069,0.149259,3,0.108301,3.523567,1.223862,0.081948,0.131488,1.333333,0.179803,0.208333,0.650678,0.938675
1625,484887,436,2079,98,2013,1,Colorado Rapids,Chivas USA,  2013-05-26 02:00:00.000000,2,0,3,1.833333,1,0.5,0.522664,0.195912,0.453015,0.178026,1.378857,0.978207,3.213347,1.27,9195    0.705325,0.040522,0.141236,2,0.142806,3.146326,1.360221,0.04252,0.149655,2.5,0.14639,1,1.112471,1.025165
1626,484889,1131,1903,98,2013,0,San Jose Earthquakes,FC Dallas,  2013-05-26 01:30:00.000000,0,1,0,1.166667,1.333333,1.833333,0.528238,0.20848,0.318096,0.123575,1.525599,1.339307,3.290763,1.51,3733    0.680259,0.081206,0.137781,1.666667,0.169641,2.880609,1.244625,0.024618,0.125443,2.5,0.107807,1,1.95754,0.981713
1627,484889,1903,1131,98,2013,1,FC Dallas,San Jose Earthquakes,  2013-05-26 01:30:00.000000,1,0,3,1.833333,1.666667,1.333333,0.400704,0.160474,0.528406,0.186558,1.579274,1.350849,3.077049,1.25,4588    0.706469,0.06242,0.147778,1.5,0.142421,3.290235,1.225665,0.062174,0.126311,1.666667,0.149286,1.25,1.193122,0.975029
1628,484885,2077,928,98,2013,0,Toronto FC,New England Revolution,  2013-05-26 00:30:00.000000,0,2,0,0.333333,0.666667,1.333333,0.322994,0.120512,0.523243,0.231535,0.803746,1.320035,2.739758,1.41,8961    0.647932,0.053383,0.133976,2.166667,0.109946,3.235915,1.447779,0.047436,0.151673,1.833333,0.139205,0.5,0.971958,0.950997
1629,484885,928,2077,98,2013,1,New England Revolution,Toronto FC,  2013-05-26 00:30:00.000000,2,0,3,1.333333,1.166667,1.166667,0.514968,0.172975,0.631336,0.225607,1.251013,1.445201,3.417451,1.13,9716    0.734536,0.044121,0.116387,1.333333,0.126876,4.151381,1.14106,0.058119,0.118197,1.666667,0.153266,0.958333,0.930925,0.94574
1630,484886,1581,1326,98,2013,0,Portland Timbers,D.C. United,  2013-05-26 00:00:00.000000,2,0,3,1.666667,1.666667,1,0.655126,0.248048,0.48012,0.164832,1.64945,1.40167,3.891862,1.17,4254    0.763708,0.062065,0.127393,1.833333,0.162934,2.7829,1.275709,0.063835,0.134932,0.833333,0.141723,1.25,1.26412,1.134925
1631,484886,1326,1581,98,2013,1,D.C. United,Portland Timbers,  2013-05-26 00:00:00.000000,0,2,0,0.166667,0.666667,2.5,0.516459,0.202957,0.481236,0.21767,0.950617,1.71115,3.908019,1.25,6491    0.747147,0.067854,0.146064,1.5,0.139009,3.206674,1.255567,0.067778,0.099905,2,0.128332,0.361111,1.272222,1.050148
1632,484888,5513,1616,98,2013,0,Philadelphia Union,Montreal Impact,  2013-05-26 00:00:00.000000,3,5,0,1.666667,1.333333,1.666667,0.448809,0.148912,0.562735,0.187433,1.365807,1.869312,3.297985,1.22,7100    0.723762,0.061949,0.102752,1.833333,0.149102,3.634782,1.168076,0.056724,0.136312,1.5,0.150271,0.791667,1.081583,0.964867
1633,484888,1616,5513,98,2013,1,Montreal Impact,Philadelphia Union,  2013-05-26 00:00:00.000000,5,3,3,1.333333,1.5,1.5,0.366263,0.127993,0.617735,0.233177,1.210855,1.792602,3.876243,1.12,2391    0.766394,0.048198,0.133236,1.833333,0.138725,3.34836,1.182089,0.078115,0.094186,1.833333,0.167398,1,0.906148,1.046841
1634,456680,185,181,23,2012,0,Real Betis,Mallorca,  2013-05-20 21:00:00.000000,0,1,0,1.333333,2.166667,2,0.489575,0.172101,0.604462,0.239399,1.45697,1.81776,3.345542,1.22,2190    0.726776,0.041243,0.14953,2.833333,0.181382,4.085059,1.190363,0.069233,0.143775,3.166667,0.16645,1.472222,1.60636,0.969778
1635,456680,181,185,23,2012,1,Mallorca,Real Betis,  2013-05-20 21:00:00.000000,1,0,3,0.833333,1,2,0.593712,0.213829,0.553792,0.217305,1.531137,1.327147,2.831222,1.22,5998    0.679778,0.066058,0.162737,2.666667,0.155517,3.689401,1.223862,0.041289,0.224952,3.166667,0.131415,0.694444,2.113779,0.983457
1636,484883,1899,2079,98,2013,0,Real Salt Lake,Chivas USA,  2013-05-20 03:30:00.000000,4,1,3,1.666667,1.333333,1.166667,0.763997,0.252808,0.471778,0.199984,1.797132,1.210778,4.203905,1.24,8031    0.765239,0.051107,0.111321,2.166667,0.154159,2.57684,1.21732,0.074309,0.127246,2.166667,0.137849,1.111111,1.243687,1.141253
1637,484883,2079,1899,98,2013,1,Chivas USA,Real Salt Lake,  2013-05-20 03:30:00.000000,1,4,0,0.666667,0.666667,2,0.409628,0.148992,0.64167,0.292468,0.781659,1.755604,2.711344,1.26,9815    0.674792,0.037277,0.147467,2.666667,0.097548,3.487724,1.195188,0.081948,0.138657,1.333333,0.195932,0.5,0.523349,0.928234
1638,484882,421,1326,98,2013,0,Sporting Kansas City,D.C. United,  2013-05-19 22:00:00.000000,1,1,1,1.5,1.333333,1,0.488744,0.158604,0.376343,0.13264,1.211263,0.893394,3.7478,1.26,7990    0.738631,0.047848,0.138507,1.833333,0.140052,3.089238,1.291599,0.045982,0.171714,2,0.105833,1.111111,1.863875,1.067836
1639,484882,1326,421,98,2013,1,D.C. United,Sporting Kansas City,  2013-05-19 22:00:00.000000,1,1,1,0,0.5,2.5,0.522759,0.199185,0.48465,0.208031,0.822369,1.506034,3.871347,1.25,0171    0.744682,0.06244,0.147441,1.833333,0.133482,3.127688,1.227742,0.055045,0.110092,2.166667,0.124257,0.194444,1.245726,1.046889
1640,456678,192,178,23,2012,0,Real Valladolid,Barcelona,  2013-05-19 20:00:00.000000,1,2,0,1.333333,1.5,1.5,0.417067,0.137726,0.875353,0.33238,1.048006,1.987479,3.638069,1.32,9101    0.727390,0.044708,0.08238,2.166667,0.121673,4.028064,1.325173,0.071494,0.133951,2,0.21614,1.041667,0.753502,0.987914
1641,456678,178,192,23,2012,1,Barcelona,Real Valladolid,  2013-05-19 20:00:00.000000,2,1,3,2.666667,2.833333,0.833333,1.167173,0.3435,0.413991,0.159109,2.006344,0.741575,7.098635,0.99,7325    0.871602,0.059711,0.146504,1.5,0.173942,2.852962,1.080297,0.023635,0.133859,1.833333,0.097882,2.333333,2.316331,1.231043
1642,456681,174,190,23,2012,0,Athletic Club,Real Zaragoza,  2013-05-19 18:00:00.000000,2,1,3,1,1.166667,1.666667,0.578033,0.198658,0.492069,0.151987,1.264583,1.218016,4.194616,1.26,6663    0.763169,0.046557,0.139537,4.5,0.114447,3.338652,1.195016,0.042954,0.171795,3,0.166381,0.916667,0.774074,1.06931
1643,456681,190,174,23,2012,1,Real Zaragoza,Athletic Club,  2013-05-19 18:00:00.000000,1,2,0,1.166667,1.5,1.666667,0.419437,0.177734,0.572978,0.253987,1.039923,1.443981,2.580784,1.2,7821    0.671734,0.056721,0.182848,3.833333,0.133255,3.840467,1.233812,0.053387,0.168814,4,0.120693,0.944444,1.217442,0.927685
1644,484881,1230,399,98,2013,0,LA Galaxy,New York Red Bulls,  2013-05-19 18:00:00.000000,0,1,0,1.5,1.5,1,0.640254,0.219204,0.514568,0.186266,1.190182,1.282673,3.349065,1.3,3169    0.708611,0.078494,0.134037,0.833333,0.132072,3.687008,1.296817,0.051612,0.114383,1.333333,0.154839,1.388889,0.896465,0.97745
1645,484881,399,1230,98,2013,1,New York Red Bulls,LA Galaxy,  2013-05-19 18:00:00.000000,1,0,3,2.166667,1.666667,0.833333,0.529043,0.213218,0.456172,0.142045,1.308504,1.097171,3.738933,1.22,3450    0.749624,0.051424,0.107889,1.166667,0.11517,4.005797,1.214976,0.047879,0.125769,1.166667,0.138409,1.666667,0.916555,0.982566
1646,442369,11,8,8,2012,0,Everton,Chelsea,  2013-05-19 16:00:00.000000,1,2,0,1.833333,0.833333,0.166667,0.870909,0.347123,0.493549,0.177546,1.189026,0.601171,4.003738,1.19,2218    0.765984,0.076642,0.126253,2,0.170942,3.251273,1.081875,0.038991,0.113862,2,0.10143,0.833333,1.999874,1.050397
1647,442369,8,11,8,2012,1,Chelsea,Everton,  2013-05-19 16:00:00.000000,2,1,3,2.333333,2,0.833333,0.815896,0.335454,0.601347,0.209515,1.280104,0.909723,4.023202,1.09,5939    0.778801,0.063163,0.137073,1.833333,0.174301,4.283384,1.011113,0.052376,0.10349,3,0.146947,1.666667,1.281141,0.967638
1648,442370,52,14,8,2012,0,Queens Park Rangers,Liverpool,  2013-05-19 16:00:00.000000,0,1,0,0.333333,0.333333,1.333333,0.52448,0.214024,0.881873,0.297148,0.525034,1.340835,3.056966,1.15,9613    0.721002,0.042782,0.114066,2,0.142568,3.819549,1.315679,0.081903,0.114104,2.166667,0.14968,0.25,0.973669,1.004402
1649,442370,14,52,8,2012,1,Liverpool,Queens Park Rangers,  2013-05-19 16:00:00.000000,1,0,3,1.666667,1.833333,0.5,0.689578,0.260111,0.666198,0.2531,2.082334,0.670834,4.900578,1.2,4713    0.800418,0.083014,0.09898,1.666667,0.212213,3.744234,1.231221,0.049658,0.093844,2,0.111504,1.666667,1.942761,1.101105
1650,442371,45,43,8,2012,0,Norwich City,Manchester City,  2013-05-19 16:00:00.000000,3,2,3,1.166667,1.666667,1.5,0.55386,0.206095,0.711068,0.254338,1.327708,1.325118,2.978315,1.3,1003    0.691032,0.052916,0.117924,2.5,0.112866,4.111618,1.268995,0.061191,0.114037,2.5,0.143845,1.305556,0.801663,0.936402
1651,442371,43,45,8,2012,1,Manchester City,Norwich City,  2013-05-19 16:00:00.000000,2,3,0,2.166667,1.166667,0.666667,0.895576,0.293966,0.554264,0.196741,1.796926,1.139809,5.206192,1.07,7465    0.824247,0.06982,0.091286,1.333333,0.189996,3.633346,1.081957,0.050105,0.10549,1.333333,0.127074,1.055556,1.526623,1.073647
1652,442372,3,4,8,2012,0,Arsenal,Newcastle United,  2013-05-19 16:00:00.000000,1,0,3,2.333333,1.666667,0.5,1.125953,0.32193,0.446136,0.156302,1.758572,0.712186,5.445862,1.22,7354    0.809448,0.072617,0.118722,1.666667,0.156344,3.557653,1.111935,0.035543,0.109989,2.5,0.106646,1.666667,1.617266,1.084144
1653,442372,4,3,8,2012,1,Newcastle United,Arsenal,  2013-05-19 16:00:00.000000,0,1,0,1.333333,0.666667,1.833333,0.534795,0.206296,0.517563,0.215869,0.961541,1.457147,3.612255,1.1,0236    0.756097,0.056136,0.097215,2.833333,0.160202,3.316894,1.203014,0.076024,0.132677,1.333333,0.115225,0.666667,1.546167,1.068127
1654,442373,110,20,8,2012,0,Stoke City,Southampton,  2013-05-19 16:00:00.000000,1,1,1,1.166667,1,1.333333,0.443488,0.187147,0.622466,0.196774,0.907295,1.131692,2.579455,1.32,3955    0.657107,0.045827,0.095368,2.833333,0.123703,3.612412,1.200064,0.058588,0.129418,1.5,0.163218,0.805556,0.978768,0.896111
1655,442373,20,110,8,2012,1,Southampton,Stoke City,  2013-05-19 16:00:00.000000,1,1,1,1,0.666667,1,0.685171,0.238629,0.567887,0.241712,1.391514,1.066444,4.188372,1.42,8971    0.744225,0.062823,0.118264,1.5,0.148924,2.950629,1.430529,0.059103,0.116492,1.166667,0.096777,0.666667,1.697421,1.140431
1656,442374,54,80,8,2012,0,Fulham,Swansea City,  2013-05-19 16:00:00.000000,3,0,3,0.166667,0.666667,2.166667,0.587356,0.202947,0.846164,0.311199,1.074098,1.711289,4.075841,1,8808    0.794372,0.05342,0.106688,1.666667,0.117403,4.930451,1.063906,0.060589,0.133284,1.333333,0.194006,0.305556,0.607179,0.978234
1657,442374,80,54,8,2012,1,Swansea City,Fulham,  2013-05-19 16:00:00.000000,0,3,0,1,1,1.333333,0.604393,0.224612,0.868387,0.265389,0.931729,1.492386,4.629262,1.06,5278    0.810165,0.049649,0.105745,1.333333,0.129178,4.62581,1.117988,0.04433,0.121939,1.333333,0.15574,0.5,0.921759,1.034075
1658,442375,56,6,8,2012,0,Sunderland,Tottenham Hotspur,  2013-05-19 16:00:00.000000,0,1,0,1.333333,1.333333,1.666667,0.391577,0.171473,0.755545,0.311288,0.761418,1.701682,2.447907,1.19,6916    0.659064,0.051166,0.122327,2,0.102683,4.178419,1.286082,0.084985,0.111519,1.5,0.162626,1.111111,0.669404,0.866047
1659,442375,6,56,8,2012,1,Tottenham Hotspur,Sunderland,  2013-05-19 16:00:00.000000,1,0,3,2,2,1.333333,0.747961,0.242725,0.494643,0.203719,1.173004,1.13143,4.552471,1.08,3808    0.802193,0.062077,0.104558,1.5,0.161277,3.109219,1.195381,0.047912,0.129456,2.166667,0.101124,1.5,1.824537,1.131213
1660,442376,1,35,8,2012,0,Manchester United,West Bromwich Albion,  2013-05-19 16:00:00.000000,5,5,1,1.833333,1.666667,0.833333,0.621679,0.198403,0.783555,0.310258,1.419493,0.619573,4.985257,1.01,9249    0.826090,0.050105,0.092735,1.666667,0.137483,4.102144,1.065368,0.04814,0.101716,1,0.140837,1.5,1.080439,1.060653
1661,442376,35,1,8,2012,1,West Bromwich Albion,Manchester United,  2013-05-19 16:00:00.000000,5,5,1,0.666667,1.166667,1.833333,0.644903,0.26549,0.601856,0.191838,1.870716,1.732866,3.542133,1.25,5448    0.731563,0.077967,0.116834,1.833333,0.153961,3.771409,1.151207,0.056897,0.094079,3,0.156371,0.861111,1.047426,0.96402
1662,442377,108,21,8,2012,0,Reading,West Ham United,  2013-05-19 16:00:00.000000,2,4,0,0.833333,0.833333,1.333333,0.624119,0.246203,0.866094,0.367686,1.154791,2.331731,3.232148,1.35,3764    0.697107,0.064159,0.122996,1,0.149596,4.329008,1.314955,0.073141,0.103245,1.333333,0.228267,0.416667,0.718645,0.919581
1663,442377,21,108,8,2012,1,West Ham United,Reading,  2013-05-19 16:00:00.000000,4,2,3,1,1,1.166667,0.552906,0.266587,0.840559,0.284889,1.040489,1.819454,2.545623,1.01,9618    0.711364,0.037329,0.106745,2.166667,0.120853,4.750343,1.051743,0.06587,0.128212,1.166667,0.199478,0.75,0.65166,0.876253
1664,442378,7,111,8,2012,0,Aston Villa,Wigan Athletic,  2013-05-19 16:00:00.000000,2,2,1,1.666667,2.166667,1.5,0.73715,0.259678,0.586933,0.243254,1.329717,0.914482,3.974977,1.08,4154    0.777023,0.049386,0.141638,1.333333,0.148317,4.098657,1.143529,0.054634,0.103753,2.666667,0.12174,2.083333,1.269587,1.01312
1665,442378,111,7,8,2012,1,Wigan Athletic,Aston Villa,  2013-05-19 16:00:00.000000,2,2,1,0.666667,1.333333,2.333333,0.661554,0.217291,0.65824,0.246262,1.41655,1.750316,4.263024,1.07,6585    0.793089,0.045746,0.124812,2,0.136878,3.976092,1.019291,0.051143,0.115691,2,0.172878,0.569444,0.825265,1.007793
1666,456677,177,180,23,2012,0,Espanyol,Deportivo de La Coruña,  2013-05-19 16:00:00.000000,0,2,0,1.333333,1.333333,1.333333,0.418944,0.186135,0.546849,0.186622,1.414987,0.903624,2.695932,1.32,3568    0.657264,0.059045,0.161295,3.833333,0.114605,4.442822,1.187557,0.043033,0.172048,3.333333,0.134396,1,0.876582,0.867377
1667,456677,180,177,23,2012,1,Deportivo de La Coruña,Espanyol,  2013-05-19 16:00:00.000000,2,0,3,1.5,1.5,0.833333,0.585928,0.191418,0.688771,0.224389,1.145248,1.006551,4.454516,1.14,2985    0.789834,0.050162,0.162954,2.166667,0.136323,4.105589,1.209953,0.064576,0.10913,3.5,0.150833,1.25,1.096993,1.037759
1668,456682,184,855,23,2012,0,Rayo Vallecano,Levante,  2013-05-19 11:00:00.000000,3,2,3,0.833333,0.833333,2,0.481042,0.23422,0.443857,0.19127,0.991862,1.813345,4.205441,1.37,4045    0.747978,0.07165,0.17323,3.833333,0.132394,2.397745,1.331323,0.059027,0.136035,3.5,0.13966,0.666667,1.095788,1.189247
1669,456682,855,184,23,2012,1,Levante,Rayo Vallecano,  2013-05-19 11:00:00.000000,2,3,0,0.333333,0.333333,2,0.413071,0.158005,1.082603,0.297557,0.815633,1.858263,2.587131,1.17,2947    0.669441,0.046852,0.132141,2.5,0.113462,5.711283,1.145297,0.078638,0.128768,1.833333,0.212218,0.2,0.642837,0.823652
1670,484879,1903,3500,98,2013,0,FC Dallas,Seattle Sounders FC,  2013-05-19 03:30:00.000000,2,4,0,2,1.666667,1,0.388424,0.163983,0.549458,0.193575,1.412335,1.105718,3.119155,1.21,4237    0.715457,0.060666,0.149532,1.666667,0.140667,3.36392,1.215139,0.055156,0.12982,2.166667,0.137005,1.333333,1.279927,0.980524
1671,484879,3500,1903,98,2013,1,Seattle Sounders FC,FC Dallas,  2013-05-19 03:30:00.000000,4,2,3,1.833333,1.5,0.666667,0.433225,0.17033,0.551107,0.184934,1.202591,1.524961,3.465746,1.19,2724    0.733576,0.042593,0.129553,1.333333,0.113765,3.550485,1.280707,0.04795,0.134985,1.333333,0.168959,1.25,0.948788,1.015824
1672,484880,436,1131,98,2013,0,Colorado Rapids,San Jose Earthquakes,  2013-05-19 03:30:00.000000,1,1,1,2.166667,1,0.333333,0.507546,0.190966,0.474833,0.19417,1.108522,0.945561,3.191268,1.24,8101    0.708457,0.038898,0.132632,1.5,0.127222,3.44487,1.316809,0.047858,0.149917,2.166667,0.141313,1,1.039394,0.993557
1673,484880,1131,436,98,2013,1,San Jose Earthquakes,Colorado Rapids,  2013-05-19 03:30:00.000000,1,1,1,1,1.166667,1.833333,0.507503,0.201574,0.363262,0.136359,1.508429,0.931806,3.266612,1.48,6279    0.682282,0.082998,0.12563,1.833333,0.157472,3.312431,1.243673,0.022994,0.122158,2,0.092223,0.833333,1.940115,0.954587
1674,484878,928,1897,98,2013,0,New England Revolution,Houston Dynamo,  2013-05-19 01:30:00.000000,2,0,3,1,0.833333,1.166667,0.448712,0.153751,0.685741,0.249197,0.968098,1.484219,3.177436,1.18,4061    0.709440,0.049459,0.120157,0.833333,0.116443,4.387701,1.203098,0.056458,0.122004,1.166667,0.141228,0.625,0.903361,0.915549
1675,484878,1897,928,98,2013,1,Houston Dynamo,New England Revolution,  2013-05-19 01:30:00.000000,0,2,0,1.833333,1.5,0.666667,0.487887,0.227145,0.524824,0.205737,1.311766,0.804905,3.333156,1.35,7246    0.705816,0.04616,0.129166,2.333333,0.122206,3.36113,1.373368,0.079964,0.10479,1.166667,0.147252,1.5,0.868998,1.007584
1676,484876,1207,5513,98,2013,0,Chicago Fire,Philadelphia Union,  2013-05-19 00:30:00.000000,0,1,0,1,1,1.666667,0.455946,0.176398,0.44106,0.166118,1.847285,1.066611,3.302256,1.28,2266    0.715965,0.058799,0.130294,1.5,0.165853,3.457378,1.259195,0.0445,0.106958,1.666667,0.110467,0.791667,1.747917,0.998835
1677,484876,5513,1207,98,2013,1,Philadelphia Union,Chicago Fire,  2013-05-19 00:30:00.000000,1,0,3,1.333333,1.333333,1.833333,0.424845,0.163499,0.522686,0.169264,1.658211,1.747797,3.16146,1.23,1724    0.714637,0.063284,0.117723,1.833333,0.158753,3.33128,1.128795,0.044312,0.146018,2,0.141077,0.791667,1.399765,0.992174
1678,484875,1581,1708,98,2013,0,Portland Timbers,Vancouver Whitecaps,  2013-05-19 00:00:00.000000,2,2,1,2,1.5,0.666667,0.658672,0.249821,0.441113,0.15242,1.481473,1.449663,4.035479,1.2,2623    0.765475,0.065611,0.118527,1.333333,0.154069,2.743893,1.323582,0.062062,0.122521,1.166667,0.125765,1.25,1.391898,1.16004
1679,484875,1708,1581,98,2013,1,Vancouver Whitecaps,Portland Timbers,  2013-05-19 00:00:00.000000,2,2,1,1,1.166667,1.5,0.493325,0.182945,0.459303,0.161823,1.233658,1.283034,3.271983,1.13,8430    0.735114,0.053181,0.125979,1.333333,0.152539,3.46349,1.319748,0.062197,0.131636,1.833333,0.130086,1,1.525153,1.031832
1680,484877,454,2077,98,2013,0,Columbus Crew,Toronto FC,  2013-05-18 22:00:00.000000,1,0,3,0.833333,0.833333,1,0.453272,0.152845,0.473151,0.193973,1.051161,1.241723,3.418668,1.32,5250    0.717427,0.040875,0.140624,2.333333,0.12968,3.677193,1.223923,0.053459,0.156378,2.5,0.14593,0.833333,1.644504,0.973906
1681,484877,2077,454,98,2013,1,Toronto FC,Columbus Crew,  2013-05-18 22:00:00.000000,0,1,0,0.5,1,1.5,0.364502,0.127231,0.50499,0.21539,0.986939,1.436224,2.911464,1.33,8763    0.668806,0.048008,0.128377,2.666667,0.111551,3.424829,1.394438,0.045626,0.144357,1.833333,0.138982,0.666667,0.985847,0.947003
1682,456675,188,179,23,2012,0,Real Sociedad,Sevilla,  2013-05-18 21:00:00.000000,2,1,3,1.833333,2.166667,1.333333,0.518798,0.212175,0.589835,0.201918,1.595177,0.983284,3.520514,1.26,0867    0.717772,0.078529,0.162472,2.833333,0.137287,3.747007,1.253946,0.05893,0.126725,3.833333,0.142797,1.25,0.947487,0.965916
1683,456675,179,188,23,2012,1,Sevilla,Real Sociedad,  2013-05-18 21:00:00.000000,1,2,0,1.5,1.5,1,0.518668,0.229714,0.44903,0.180826,1.361423,0.653713,4.322726,1.15,3780    0.769721,0.052148,0.15051,2.666667,0.145153,3.20253,1.147658,0.026846,0.134381,4.166667,0.143035,1.166667,1.155805,1.060147
1684,456674,450,5683,23,2012,0,Osasuna,Granada CF,  2013-05-18 19:00:00.000000,0,3,0,0.833333,0.5,1.5,0.5681,0.18638,0.584229,0.231183,0.826879,1.378329,3.046595,1.49,2832    0.655969,0.050179,0.159498,4,0.129032,3.503584,1.501792,0.078853,0.182796,2.833333,0.130824,0.333333,1.263594,0.996952
1685,456674,5683,450,23,2012,1,Granada CF,Osasuna,  2013-05-18 19:00:00.000000,3,0,3,1.333333,1,2.166667,0.570204,0.234831,0.642845,0.230944,1.583749,1.543492,2.763802,1.22,8213    0.687295,0.070737,0.134663,3.333333,0.189306,4.259285,1.357162,0.041226,0.170751,1.5,0.122418,0.7,3.352368,0.929267
1686,456673,191,1450,23,2012,0,Valencia,Getafe,  2013-05-18 17:00:00.000000,1,0,3,2.166667,3.333333,1.5,0.670005,0.243133,0.442041,0.18426,2.14642,1.079538,3.978374,1.21,2801    0.762095,0.060764,0.162905,2.5,0.198462,2.966556,1.260942,0.075218,0.152382,4.166667,0.141187,2.75,1.573462,1.10586
1687,456673,1450,191,23,2012,1,Getafe,Valencia,  2013-05-18 17:00:00.000000,0,1,0,0.666667,0.666667,1.333333,0.462915,0.151704,0.567182,0.215372,0.751651,1.742197,3.032992,1.32,5451    0.690685,0.042782,0.170145,3.666667,0.12353,3.539095,1.38044,0.062803,0.154126,3.833333,0.152315,0.5,0.954221,0.964124
1688,484874,1230,5513,98,2013,0,LA Galaxy,Philadelphia Union,  2013-05-16 00:30:00.000000,4,1,3,1.166667,1.166667,1.166667,0.591867,0.217412,0.484102,0.170137,1.161587,1.22523,3.228993,1.37,4854    0.691723,0.082078,0.121492,0.833333,0.13028,3.636829,1.314738,0.042652,0.110798,1,0.135126,0.888889,1.090909,0.961839
1689,484874,5513,1230,98,2013,1,Philadelphia Union,LA Galaxy,  2013-05-16 00:30:00.000000,1,4,0,1.5,1.333333,1.333333,0.425856,0.166778,0.466177,0.159979,1.572528,1.512547,3.075324,1.2,4652    0.713987,0.064942,0.12104,1.666667,0.15309,3.336599,1.144428,0.035333,0.138621,2.5,0.131926,0.916667,1.449765,0.99388
1690,442366,43,108,8,2012,0,Manchester City,Reading,  2013-05-14 20:00:00.000000,2,0,3,2.166667,1.166667,0.833333,0.835736,0.261224,0.545683,0.191974,1.445748,1.176396,4.877664,1.07,8705    0.814380,0.058722,0.101412,2,0.154946,3.563304,1.131595,0.058648,0.12784,1.833333,0.13165,1.055556,1.232179,1.077706
1691,442366,108,43,8,2012,1,Reading,Manchester City,  2013-05-14 20:00:00.000000,0,2,0,0.833333,1,1.666667,0.579979,0.235021,0.903066,0.366693,1.048212,2.196264,3.017737,1.38,4405    0.677560,0.062289,0.126424,1.166667,0.136817,4.432795,1.321948,0.074738,0.115653,1.166667,0.220514,0.458333,0.68403,0.895261
1692,442359,111,3,8,2012,0,Wigan Athletic,Arsenal,  2013-05-14 19:45:00.000000,1,4,0,0.833333,1.333333,1.833333,0.773064,0.284088,0.584119,0.24183,1.612476,1.188077,4.351368,1.08,5065    0.794418,0.05623,0.11903,2.166667,0.148866,3.647114,0.977547,0.042008,0.117041,2.5,0.150792,0.694444,1.071296,1.030047
1693,442359,3,111,8,2012,1,Arsenal,Wigan Athletic,  2013-05-14 19:45:00.000000,4,1,3,2.333333,1.333333,0.5,1.072813,0.306305,0.46312,0.179476,1.465535,0.692967,5.336336,1.21,1578    0.806720,0.06688,0.110947,2.5,0.137398,3.371285,1.130277,0.038713,0.116027,2.5,0.119705,1.333333,1.395575,1.092059
1694,456665,5683,188,23,2012,0,Granada CF,Real Sociedad,  2013-05-13 21:00:00.000000,2,2,1,1.166667,0.666667,2,0.587935,0.229512,0.541781,0.190164,1.500623,1.54286,2.852455,1.28,6723    0.683559,0.077829,0.138209,2.666667,0.175122,3.943682,1.366027,0.030587,0.181389,1.666667,0.113553,0.533333,3.303223,0.939646
1695,456665,188,5683,23,2012,1,Real Sociedad,Granada CF,  2013-05-13 21:00:00.000000,2,2,1,1.833333,2.166667,1.333333,0.470926,0.178487,0.604019,0.187734,1.462393,1.007775,3.509876,1.26,2640    0.717274,0.071437,0.171338,3.166667,0.131968,3.777149,1.305365,0.05893,0.14091,3.333333,0.130386,1.25,1.059987,0.977146
1696,484873,421,1897,98,2013,0,Sporting Kansas City,Houston Dynamo,  2013-05-13 01:00:00.000000,1,0,3,1.5,1.333333,1,0.521461,0.174225,0.329814,0.104178,1.201334,0.786707,3.941884,1.21,0786    0.762059,0.049528,0.147093,1.833333,0.143355,2.913295,1.232621,0.040644,0.146686,2.166667,0.09512,1.111111,2.222208,1.112128
1697,484873,1897,421,98,2013,1,Houston Dynamo,Sporting Kansas City,  2013-05-13 01:00:00.000000,0,1,0,1.833333,1.5,0.833333,0.478068,0.223961,0.582801,0.229206,1.300177,0.959144,3.296036,1.28,6667    0.713992,0.046236,0.102761,2.166667,0.118812,3.858213,1.318899,0.076456,0.106773,1,0.14567,1.5,0.850816,0.968609
